id,date,amount,merchant,merchant_clean,reference,currency,source
L4048,2025-10-11,10.0,Amazon India,amazon,LEDGER-MISSING-198,INR,ledger
L4049,2025-11-17,15.0,MakeMyTrip,makemytrip,LEDGER-MISSING-543,INR,ledger
L4050,2025-11-23,6.0,Swiggy,swiggy,LEDGER-MISSING-920,INR,ledger
L4051,2025-10-11,19.0,Apple Store,apple store,LEDGER-MISSING-668,INR,ledger
L4052,2025-11-09,12.0,Amazon India,amazon,LEDGER-MISSING-995,INR,ledger
L4053,2025-11-30,14.0,Apple Store,apple store,LEDGER-MISSING-532,INR,ledger
L4054,2025-10-21,4.0,Spotify,spotify,LEDGER-MISSING-135,INR,ledger
L4055,2025-10-15,3.0,MakeMyTrip,makemytrip,LEDGER-MISSING-370,INR,ledger
L4056,2025-11-28,17.0,IndiGo,indigo,LEDGER-MISSING-871,INR,ledger
L4057,2025-10-07,20.0,BigBasket,bigbasket,LEDGER-MISSING-100,INR,ledger
L4058,2025-11-25,6.0,Reliance Mart,reliance mart,LEDGER-MISSING-415,INR,ledger
L4059,2025-10-10,7.0,Air India,air,LEDGER-MISSING-442,INR,ledger
L4060,2025-11-02,13.0,Ola,ola,LEDGER-MISSING-397,INR,ledger
L4061,2025-10-20,19.0,Zomato,zomato,LEDGER-MISSING-924,INR,ledger
L4062,2025-10-26,20.0,DMart,dmart,LEDGER-MISSING-273,INR,ledger
L4063,2025-11-22,17.0,Swiggy,swiggy,LEDGER-MISSING-671,INR,ledger
L4064,2025-11-01,15.0,MakeMyTrip,makemytrip,LEDGER-MISSING-813,INR,ledger
L4065,2025-10-21,15.0,Paytm Mall,paytm mall,LEDGER-MISSING-908,INR,ledger
L4066,2025-11-26,15.0,Spotify,spotify,LEDGER-MISSING-139,INR,ledger
L4067,2025-11-01,12.0,Flipkart,flipkart,LEDGER-MISSING-819,INR,ledger
L4068,2025-11-12,11.0,Paytm Mall,paytm mall,LEDGER-MISSING-187,INR,ledger
L4069,2025-10-25,12.0,Ola,ola,LEDGER-MISSING-223,INR,ledger
L4070,2025-11-26,14.0,BookMyShow,bookmyshow,LEDGER-MISSING-893,INR,ledger
L4071,2025-10-30,1.0,Paytm Mall,paytm mall,LEDGER-MISSING-800,INR,ledger
L4072,2025-10-30,19.0,Myntra,myntra,LEDGER-MISSING-774,INR,ledger
L4073,2025-11-26,10.0,Zomato,zomato,LEDGER-MISSING-173,INR,ledger
L4074,2025-10-09,9.0,Ola,ola,LEDGER-MISSING-183,INR,ledger
L4075,2025-11-22,9.0,IRCTC,irctc,LEDGER-MISSING-371,INR,ledger
L4076,2025-11-23,9.0,IRCTC,irctc,LEDGER-MISSING-705,INR,ledger
L4077,2025-10-15,2.0,Amazon India,amazon,LEDGER-MISSING-128,INR,ledger
L4078,2025-10-22,1.0,Ola,ola,LEDGER-MISSING-548,INR,ledger
L4079,2025-10-17,12.0,Myntra,myntra,LEDGER-MISSING-266,INR,ledger
L4080,2025-10-13,18.0,Flipkart,flipkart,LEDGER-MISSING-492,INR,ledger
L4081,2025-11-26,13.0,Zomato,zomato,LEDGER-MISSING-929,INR,ledger
L4082,2025-10-21,13.0,Flipkart,flipkart,LEDGER-MISSING-702,INR,ledger
L4083,2025-11-30,13.0,Apple Store,apple store,LEDGER-MISSING-658,INR,ledger
L4084,2025-11-29,19.0,DMart,dmart,LEDGER-MISSING-597,INR,ledger
L4085,2025-11-03,6.0,Uber,uber,LEDGER-MISSING-873,INR,ledger
L4086,2025-11-01,13.0,Netflix,netflix,LEDGER-MISSING-902,INR,ledger
L4087,2025-11-03,7.0,BigBasket,bigbasket,LEDGER-MISSING-118,INR,ledger
L4088,2025-10-05,13.0,Myntra,myntra,LEDGER-MISSING-251,INR,ledger
L4089,2025-10-21,8.0,Zomato,zomato,LEDGER-MISSING-855,INR,ledger
L4090,2025-11-27,6.0,Swiggy,swiggy,LEDGER-MISSING-572,INR,ledger
L4091,2025-11-15,1.0,Apple Store,apple store,LEDGER-MISSING-785,INR,ledger
L4092,2025-11-13,20.0,IRCTC,irctc,LEDGER-MISSING-657,INR,ledger
L4093,2025-10-06,15.0,DMart,dmart,LEDGER-MISSING-824,INR,ledger
L4094,2025-11-08,1.0,Air India,air,LEDGER-MISSING-121,INR,ledger
L4095,2025-10-27,10.0,BigBasket,bigbasket,LEDGER-MISSING-547,INR,ledger
L4096,2025-10-14,17.0,Reliance Mart,reliance mart,LEDGER-MISSING-335,INR,ledger
L4097,2025-10-23,7.0,Netflix,netflix,LEDGER-MISSING-484,INR,ledger
L4098,2025-10-26,16.0,Google Play,google play,LEDGER-MISSING-727,INR,ledger
L4099,2025-11-14,1.0,Zomato,zomato,LEDGER-MISSING-135,INR,ledger
L4100,2025-11-29,2.0,Air India,air,LEDGER-MISSING-839,INR,ledger
L4101,2025-11-10,20.0,Amazon India,amazon,LEDGER-MISSING-101,INR,ledger
L4102,2025-11-12,17.0,Ola,ola,LEDGER-MISSING-366,INR,ledger
L4103,2025-10-14,5.0,Air India,air,LEDGER-MISSING-449,INR,ledger
L4104,2025-10-28,18.0,Netflix,netflix,LEDGER-MISSING-820,INR,ledger
L4105,2025-10-22,8.0,DMart,dmart,LEDGER-MISSING-908,INR,ledger
L4106,2025-11-03,13.0,Apple Store,apple store,LEDGER-MISSING-722,INR,ledger
L4107,2025-11-11,5.0,DMart,dmart,LEDGER-MISSING-688,INR,ledger
L4108,2025-10-01,11.0,Ola,ola,LEDGER-MISSING-518,INR,ledger
L4109,2025-10-30,17.0,Reliance Mart,reliance mart,LEDGER-MISSING-257,INR,ledger
L4110,2025-11-19,20.0,Netflix,netflix,LEDGER-MISSING-556,INR,ledger
L4111,2025-11-14,4.0,Paytm Mall,paytm mall,LEDGER-MISSING-311,INR,ledger
L4112,2025-11-08,4.0,Swiggy,swiggy,LEDGER-MISSING-707,INR,ledger
L4113,2025-11-13,18.0,Myntra,myntra,LEDGER-MISSING-960,INR,ledger
L4114,2025-11-26,18.0,BigBasket,bigbasket,LEDGER-MISSING-749,INR,ledger
L4115,2025-10-24,14.0,Swiggy,swiggy,LEDGER-MISSING-464,INR,ledger
L4116,2025-11-14,16.0,Myntra,myntra,LEDGER-MISSING-498,INR,ledger
L4117,2025-10-12,8.0,Apple Store,apple store,LEDGER-MISSING-304,INR,ledger
L4118,2025-10-14,3.0,BigBasket,bigbasket,LEDGER-MISSING-156,INR,ledger
L4119,2025-11-09,11.0,Paytm Mall,paytm mall,LEDGER-MISSING-885,INR,ledger
L4120,2025-11-06,17.0,Flipkart,flipkart,LEDGER-MISSING-972,INR,ledger
L4121,2025-11-14,10.0,IRCTC,irctc,LEDGER-MISSING-202,INR,ledger
L4122,2025-10-05,18.0,Uber,uber,LEDGER-MISSING-582,INR,ledger
L4123,2025-10-02,15.0,Swiggy,swiggy,LEDGER-MISSING-513,INR,ledger
L4124,2025-11-04,15.0,Myntra,myntra,LEDGER-MISSING-157,INR,ledger
L4125,2025-10-16,14.0,DMart,dmart,LEDGER-MISSING-548,INR,ledger
L4126,2025-10-26,5.0,BookMyShow,bookmyshow,LEDGER-MISSING-201,INR,ledger
L4127,2025-11-09,18.0,DMart,dmart,LEDGER-MISSING-243,INR,ledger
L4128,2025-11-16,17.0,Ola,ola,LEDGER-MISSING-914,INR,ledger
L4129,2025-10-26,1.0,Netflix,netflix,LEDGER-MISSING-148,INR,ledger
L4130,2025-11-30,11.0,Amazon India,amazon,LEDGER-MISSING-998,INR,ledger
L4131,2025-11-01,9.0,Flipkart,flipkart,LEDGER-MISSING-433,INR,ledger
L4132,2025-11-29,1.0,Air India,air,LEDGER-MISSING-593,INR,ledger
L4133,2025-10-28,7.0,Reliance Mart,reliance mart,LEDGER-MISSING-835,INR,ledger
L4134,2025-11-29,14.0,IndiGo,indigo,LEDGER-MISSING-500,INR,ledger
L4135,2025-10-10,1.0,BigBasket,bigbasket,LEDGER-MISSING-668,INR,ledger
L4136,2025-11-23,13.0,Ola,ola,LEDGER-MISSING-823,INR,ledger
L4137,2025-10-01,4.0,Swiggy,swiggy,LEDGER-MISSING-384,INR,ledger
L4138,2025-10-02,14.0,MakeMyTrip,makemytrip,LEDGER-MISSING-769,INR,ledger
L4139,2025-11-24,11.0,Netflix,netflix,LEDGER-MISSING-449,INR,ledger
L4140,2025-10-17,11.0,Reliance Mart,reliance mart,LEDGER-MISSING-630,INR,ledger
L4141,2025-11-11,19.0,Amazon India,amazon,LEDGER-MISSING-151,INR,ledger
L4142,2025-10-17,7.0,Myntra,myntra,LEDGER-MISSING-284,INR,ledger
L4143,2025-11-02,6.0,Ola,ola,LEDGER-MISSING-566,INR,ledger
L4144,2025-10-06,1.0,Reliance Mart,reliance mart,LEDGER-MISSING-245,INR,ledger
L4145,2025-10-11,6.0,IRCTC,irctc,LEDGER-MISSING-670,INR,ledger
L4146,2025-10-20,8.0,Myntra,myntra,LEDGER-MISSING-708,INR,ledger
L4147,2025-10-01,11.0,Netflix,netflix,LEDGER-MISSING-881,INR,ledger
L4148,2025-11-21,10.0,Spotify,spotify,LEDGER-MISSING-996,INR,ledger
L4149,2025-11-30,16.0,Ola,ola,LEDGER-MISSING-492,INR,ledger
L4150,2025-11-04,16.0,Zomato,zomato,LEDGER-MISSING-913,INR,ledger
L4151,2025-10-14,5.0,IndiGo,indigo,LEDGER-MISSING-503,INR,ledger
L4152,2025-10-17,2.0,MakeMyTrip,makemytrip,LEDGER-MISSING-238,INR,ledger
L4153,2025-10-23,8.0,IRCTC,irctc,LEDGER-MISSING-694,INR,ledger
L4154,2025-11-15,18.0,Paytm Mall,paytm mall,LEDGER-MISSING-622,INR,ledger
L4155,2025-10-03,2.0,Paytm Mall,paytm mall,LEDGER-MISSING-981,INR,ledger
L4156,2025-10-21,11.0,Apple Store,apple store,LEDGER-MISSING-806,INR,ledger
L4157,2025-10-26,14.0,Zomato,zomato,LEDGER-MISSING-887,INR,ledger
L4158,2025-10-01,5.0,Air India,air,LEDGER-MISSING-208,INR,ledger
L4159,2025-11-13,7.0,DMart,dmart,LEDGER-MISSING-224,INR,ledger
L4160,2025-10-05,11.0,IndiGo,indigo,LEDGER-MISSING-544,INR,ledger
L4161,2025-10-29,11.0,Amazon India,amazon,LEDGER-MISSING-813,INR,ledger
L4162,2025-10-22,2.0,Ola,ola,LEDGER-MISSING-120,INR,ledger
L4163,2025-11-25,2.0,Flipkart,flipkart,LEDGER-MISSING-791,INR,ledger
L4164,2025-11-18,6.0,Paytm Mall,paytm mall,LEDGER-MISSING-535,INR,ledger
L4165,2025-11-07,9.0,Uber,uber,LEDGER-MISSING-167,INR,ledger
L4166,2025-10-25,6.0,Reliance Mart,reliance mart,LEDGER-MISSING-439,INR,ledger
L4167,2025-10-27,2.0,Spotify,spotify,LEDGER-MISSING-862,INR,ledger
L4168,2025-11-08,17.0,Swiggy,swiggy,LEDGER-MISSING-489,INR,ledger
L4169,2025-11-09,3.0,Reliance Mart,reliance mart,LEDGER-MISSING-731,INR,ledger
L4170,2025-10-20,16.0,BookMyShow,bookmyshow,LEDGER-MISSING-336,INR,ledger
L4171,2025-11-26,18.0,BigBasket,bigbasket,LEDGER-MISSING-917,INR,ledger
L4172,2025-11-13,9.0,Zomato,zomato,LEDGER-MISSING-795,INR,ledger
L4173,2025-10-10,17.0,Netflix,netflix,LEDGER-MISSING-879,INR,ledger
L4174,2025-11-30,1.0,Netflix,netflix,LEDGER-MISSING-738,INR,ledger
L4175,2025-10-02,9.0,Amazon India,amazon,LEDGER-MISSING-684,INR,ledger
L4176,2025-11-03,18.0,DMart,dmart,LEDGER-MISSING-839,INR,ledger
L4177,2025-10-04,16.0,Air India,air,LEDGER-MISSING-919,INR,ledger
L4178,2025-10-18,13.0,Flipkart,flipkart,LEDGER-MISSING-490,INR,ledger
L4179,2025-10-15,13.0,Apple Store,apple store,LEDGER-MISSING-838,INR,ledger
L4180,2025-10-17,20.0,Ola,ola,LEDGER-MISSING-269,INR,ledger
L4181,2025-11-05,18.0,BookMyShow,bookmyshow,LEDGER-MISSING-213,INR,ledger
L4182,2025-10-23,9.0,Reliance Mart,reliance mart,LEDGER-MISSING-554,INR,ledger
L4183,2025-10-08,14.0,Spotify,spotify,LEDGER-MISSING-209,INR,ledger
L4184,2025-11-27,10.0,Google Play,google play,LEDGER-MISSING-810,INR,ledger
L4185,2025-11-25,1.0,Google Play,google play,LEDGER-MISSING-433,INR,ledger
L4186,2025-11-04,5.0,Google Play,google play,LEDGER-MISSING-577,INR,ledger
L4187,2025-11-15,14.0,Swiggy,swiggy,LEDGER-MISSING-736,INR,ledger
L4188,2025-11-22,14.0,Spotify,spotify,LEDGER-MISSING-777,INR,ledger
L4189,2025-11-11,20.0,Ola,ola,LEDGER-MISSING-841,INR,ledger
L4190,2025-11-06,2.0,BigBasket,bigbasket,LEDGER-MISSING-824,INR,ledger
L4191,2025-10-13,18.0,Ola,ola,LEDGER-MISSING-116,INR,ledger
L4192,2025-10-18,8.0,IRCTC,irctc,LEDGER-MISSING-682,INR,ledger
L4193,2025-10-20,8.0,Apple Store,apple store,LEDGER-MISSING-918,INR,ledger
L4194,2025-10-07,5.0,Flipkart,flipkart,LEDGER-MISSING-513,INR,ledger
L4195,2025-10-29,13.0,Spotify,spotify,LEDGER-MISSING-945,INR,ledger
L4196,2025-10-11,18.0,IndiGo,indigo,LEDGER-MISSING-603,INR,ledger
L4197,2025-10-14,13.0,MakeMyTrip,makemytrip,LEDGER-MISSING-652,INR,ledger
L4198,2025-10-23,8.0,Amazon India,amazon,LEDGER-MISSING-819,INR,ledger
L4199,2025-10-11,4.0,Uber,uber,LEDGER-MISSING-692,INR,ledger
L4200,2025-11-09,6.0,Uber,uber,LEDGER-MISSING-422,INR,ledger
L4201,2025-10-11,14.0,Air India,air,LEDGER-MISSING-859,INR,ledger
L4202,2025-10-13,5.0,Uber,uber,LEDGER-MISSING-851,INR,ledger
L4203,2025-11-25,9.0,Zomato,zomato,LEDGER-MISSING-671,INR,ledger
L4204,2025-10-25,14.0,Zomato,zomato,LEDGER-MISSING-612,INR,ledger
L4205,2025-10-23,15.0,Google Play,google play,LEDGER-MISSING-679,INR,ledger
L4206,2025-10-10,17.0,Zomato,zomato,LEDGER-MISSING-435,INR,ledger
L4207,2025-10-22,14.0,Paytm Mall,paytm mall,LEDGER-MISSING-610,INR,ledger
L4208,2025-11-10,13.0,BigBasket,bigbasket,LEDGER-MISSING-259,INR,ledger
L4209,2025-10-02,11.0,Paytm Mall,paytm mall,LEDGER-MISSING-210,INR,ledger
L4210,2025-10-20,14.0,Spotify,spotify,LEDGER-MISSING-595,INR,ledger
L4211,2025-11-26,18.0,Netflix,netflix,LEDGER-MISSING-748,INR,ledger
L4212,2025-11-08,3.0,Apple Store,apple store,LEDGER-MISSING-745,INR,ledger
L4213,2025-11-29,14.0,BookMyShow,bookmyshow,LEDGER-MISSING-949,INR,ledger
L4214,2025-11-13,10.0,Netflix,netflix,LEDGER-MISSING-903,INR,ledger
L4215,2025-11-26,4.0,Apple Store,apple store,LEDGER-MISSING-353,INR,ledger
L4216,2025-10-15,15.0,DMart,dmart,LEDGER-MISSING-282,INR,ledger
L4217,2025-11-05,17.0,BigBasket,bigbasket,LEDGER-MISSING-317,INR,ledger
L4218,2025-10-19,15.0,Air India,air,LEDGER-MISSING-863,INR,ledger
L4219,2025-10-25,13.0,Amazon India,amazon,LEDGER-MISSING-612,INR,ledger
L4220,2025-11-24,4.0,BigBasket,bigbasket,LEDGER-MISSING-577,INR,ledger
L4221,2025-10-03,9.0,IRCTC,irctc,LEDGER-MISSING-973,INR,ledger
L4222,2025-10-05,1.0,MakeMyTrip,makemytrip,LEDGER-MISSING-816,INR,ledger
L4223,2025-10-21,15.0,Paytm Mall,paytm mall,LEDGER-MISSING-105,INR,ledger
L4224,2025-10-17,9.0,Reliance Mart,reliance mart,LEDGER-MISSING-275,INR,ledger
L4225,2025-11-26,3.0,Flipkart,flipkart,LEDGER-MISSING-916,INR,ledger
L4226,2025-11-13,18.0,Flipkart,flipkart,LEDGER-MISSING-694,INR,ledger
L4227,2025-11-28,2.0,Swiggy,swiggy,LEDGER-MISSING-974,INR,ledger
L4228,2025-11-06,13.0,Flipkart,flipkart,LEDGER-MISSING-558,INR,ledger
L4229,2025-11-18,1.0,Netflix,netflix,LEDGER-MISSING-822,INR,ledger
L4230,2025-10-05,16.0,Swiggy,swiggy,LEDGER-MISSING-714,INR,ledger
L4231,2025-10-10,8.0,IndiGo,indigo,LEDGER-MISSING-472,INR,ledger
L4232,2025-10-14,2.0,DMart,dmart,LEDGER-MISSING-231,INR,ledger
L4233,2025-11-12,13.0,Spotify,spotify,LEDGER-MISSING-172,INR,ledger
L4234,2025-10-10,2.0,BigBasket,bigbasket,LEDGER-MISSING-986,INR,ledger
L4235,2025-10-01,5.0,Air India,air,LEDGER-MISSING-910,INR,ledger
L4236,2025-10-24,3.0,DMart,dmart,LEDGER-MISSING-469,INR,ledger
L4237,2025-10-01,10.0,BigBasket,bigbasket,LEDGER-MISSING-261,INR,ledger
L4238,2025-11-13,9.0,Uber,uber,LEDGER-MISSING-158,INR,ledger
L4239,2025-11-23,3.0,Paytm Mall,paytm mall,LEDGER-MISSING-674,INR,ledger
L4240,2025-11-26,6.0,Zomato,zomato,LEDGER-MISSING-312,INR,ledger
L4241,2025-11-25,10.0,BookMyShow,bookmyshow,LEDGER-MISSING-263,INR,ledger
L4242,2025-10-03,7.0,Zomato,zomato,LEDGER-MISSING-601,INR,ledger
L4243,2025-11-24,12.0,Netflix,netflix,LEDGER-MISSING-801,INR,ledger
L4244,2025-11-26,18.0,Zomato,zomato,LEDGER-MISSING-805,INR,ledger
L4245,2025-11-30,18.0,IndiGo,indigo,LEDGER-MISSING-913,INR,ledger
L4246,2025-11-22,3.0,Spotify,spotify,LEDGER-MISSING-595,INR,ledger
L4247,2025-11-13,13.0,IndiGo,indigo,LEDGER-MISSING-443,INR,ledger
L4248,2025-10-24,19.0,Reliance Mart,reliance mart,LEDGER-MISSING-867,INR,ledger
L4249,2025-10-17,7.0,Myntra,myntra,LEDGER-MISSING-433,INR,ledger
L4250,2025-11-08,5.0,Air India,air,LEDGER-MISSING-519,INR,ledger
L4251,2025-10-22,10.0,IRCTC,irctc,LEDGER-MISSING-360,INR,ledger
L4252,2025-11-22,9.0,Air India,air,LEDGER-MISSING-596,INR,ledger
L4253,2025-11-25,12.0,BookMyShow,bookmyshow,LEDGER-MISSING-412,INR,ledger
L4254,2025-11-27,3.0,Spotify,spotify,LEDGER-MISSING-985,INR,ledger
L4255,2025-10-02,8.0,Flipkart,flipkart,LEDGER-MISSING-276,INR,ledger
L4256,2025-10-29,9.0,DMart,dmart,LEDGER-MISSING-567,INR,ledger
L4257,2025-10-24,13.0,Zomato,zomato,LEDGER-MISSING-141,INR,ledger
L4258,2025-11-22,6.0,IRCTC,irctc,LEDGER-MISSING-886,INR,ledger
L4259,2025-10-11,19.0,Spotify,spotify,LEDGER-MISSING-466,INR,ledger
L4260,2025-10-30,16.0,Uber,uber,LEDGER-MISSING-347,INR,ledger
L4261,2025-11-18,9.0,Reliance Mart,reliance mart,LEDGER-MISSING-904,INR,ledger
L4262,2025-10-20,3.0,Air India,air,LEDGER-MISSING-789,INR,ledger
L4263,2025-10-21,3.0,IRCTC,irctc,LEDGER-MISSING-525,INR,ledger
L4264,2025-11-09,14.0,Ola,ola,LEDGER-MISSING-240,INR,ledger
L4265,2025-11-28,8.0,BigBasket,bigbasket,LEDGER-MISSING-872,INR,ledger
L4266,2025-11-12,13.0,DMart,dmart,LEDGER-MISSING-211,INR,ledger
L4267,2025-11-26,4.0,IndiGo,indigo,LEDGER-MISSING-889,INR,ledger
L4268,2025-10-24,3.0,IRCTC,irctc,LEDGER-MISSING-183,INR,ledger
L4269,2025-11-09,15.0,Ola,ola,LEDGER-MISSING-815,INR,ledger
L4270,2025-10-20,8.0,Netflix,netflix,LEDGER-MISSING-602,INR,ledger
L4271,2025-11-21,7.0,Amazon India,amazon,LEDGER-MISSING-850,INR,ledger
L4272,2025-11-01,4.0,Spotify,spotify,LEDGER-MISSING-580,INR,ledger
L4273,2025-10-28,16.0,BookMyShow,bookmyshow,LEDGER-MISSING-802,INR,ledger
L4274,2025-11-08,13.0,Swiggy,swiggy,LEDGER-MISSING-171,INR,ledger
L4275,2025-11-14,13.0,IndiGo,indigo,LEDGER-MISSING-584,INR,ledger
L4276,2025-10-05,2.0,Uber,uber,LEDGER-MISSING-166,INR,ledger
L4277,2025-10-31,20.0,Apple Store,apple store,LEDGER-MISSING-861,INR,ledger
L4278,2025-10-26,1.0,BookMyShow,bookmyshow,LEDGER-MISSING-454,INR,ledger
L4279,2025-10-09,6.0,MakeMyTrip,makemytrip,LEDGER-MISSING-666,INR,ledger
L4280,2025-10-14,10.0,MakeMyTrip,makemytrip,LEDGER-MISSING-297,INR,ledger
L4281,2025-10-01,2.0,Spotify,spotify,LEDGER-MISSING-418,INR,ledger
L4282,2025-10-07,1.0,Google Play,google play,LEDGER-MISSING-497,INR,ledger
L4283,2025-11-06,5.0,BookMyShow,bookmyshow,LEDGER-MISSING-367,INR,ledger
L4284,2025-10-17,19.0,Ola,ola,LEDGER-MISSING-607,INR,ledger
L4285,2025-10-22,11.0,BigBasket,bigbasket,LEDGER-MISSING-440,INR,ledger
L4286,2025-10-18,5.0,Zomato,zomato,LEDGER-MISSING-134,INR,ledger
L4287,2025-10-24,3.0,Paytm Mall,paytm mall,LEDGER-MISSING-139,INR,ledger
L4288,2025-10-24,1.0,Apple Store,apple store,LEDGER-MISSING-556,INR,ledger
L4289,2025-11-22,16.0,Zomato,zomato,LEDGER-MISSING-612,INR,ledger
L4290,2025-11-03,18.0,Air India,air,LEDGER-MISSING-914,INR,ledger
L4291,2025-11-25,4.0,Uber,uber,LEDGER-MISSING-925,INR,ledger
L4292,2025-11-11,2.0,Spotify,spotify,LEDGER-MISSING-408,INR,ledger
L4293,2025-10-29,2.0,Paytm Mall,paytm mall,LEDGER-MISSING-463,INR,ledger
L4294,2025-11-13,18.0,Zomato,zomato,LEDGER-MISSING-345,INR,ledger
L4295,2025-10-12,7.0,Paytm Mall,paytm mall,LEDGER-MISSING-543,INR,ledger
L4296,2025-11-24,6.0,Amazon India,amazon,LEDGER-MISSING-607,INR,ledger
L4297,2025-10-27,8.0,Myntra,myntra,LEDGER-MISSING-364,INR,ledger
L4298,2025-10-08,18.0,Ola,ola,LEDGER-MISSING-655,INR,ledger
L4299,2025-10-30,13.0,Reliance Mart,reliance mart,LEDGER-MISSING-280,INR,ledger
L4300,2025-10-23,7.0,Paytm Mall,paytm mall,LEDGER-MISSING-128,INR,ledger
L4301,2025-10-27,8.0,BigBasket,bigbasket,LEDGER-MISSING-118,INR,ledger
L4302,2025-10-11,5.0,Zomato,zomato,LEDGER-MISSING-624,INR,ledger
L4303,2025-11-24,19.0,Apple Store,apple store,LEDGER-MISSING-258,INR,ledger
L4304,2025-10-29,18.0,Air India,air,LEDGER-MISSING-127,INR,ledger
L4305,2025-10-10,20.0,IRCTC,irctc,LEDGER-MISSING-458,INR,ledger
L4306,2025-10-11,1.0,Zomato,zomato,LEDGER-MISSING-737,INR,ledger
L4307,2025-10-17,2.0,Uber,uber,LEDGER-MISSING-340,INR,ledger
L4308,2025-10-14,8.0,Reliance Mart,reliance mart,LEDGER-MISSING-128,INR,ledger
L4309,2025-11-19,20.0,Swiggy,swiggy,LEDGER-MISSING-285,INR,ledger
L4310,2025-10-14,6.0,Ola,ola,LEDGER-MISSING-170,INR,ledger
L4311,2025-10-10,15.0,DMart,dmart,LEDGER-MISSING-869,INR,ledger
L4312,2025-10-07,16.0,BookMyShow,bookmyshow,LEDGER-MISSING-992,INR,ledger
L4313,2025-10-05,1.0,Ola,ola,LEDGER-MISSING-735,INR,ledger
L4314,2025-11-17,16.0,Apple Store,apple store,LEDGER-MISSING-646,INR,ledger
L4315,2025-10-22,4.0,MakeMyTrip,makemytrip,LEDGER-MISSING-921,INR,ledger
L4316,2025-11-19,12.0,IndiGo,indigo,LEDGER-MISSING-170,INR,ledger
L4317,2025-10-28,4.0,Flipkart,flipkart,LEDGER-MISSING-393,INR,ledger
L4318,2025-11-30,10.0,Google Play,google play,LEDGER-MISSING-391,INR,ledger
L4319,2025-11-25,2.0,BookMyShow,bookmyshow,LEDGER-MISSING-139,INR,ledger
L4320,2025-11-04,17.0,Myntra,myntra,LEDGER-MISSING-699,INR,ledger
L4321,2025-11-26,7.0,Google Play,google play,LEDGER-MISSING-914,INR,ledger
L4322,2025-11-20,11.0,DMart,dmart,LEDGER-MISSING-276,INR,ledger
L4323,2025-10-21,16.0,Flipkart,flipkart,LEDGER-MISSING-813,INR,ledger
L4324,2025-10-10,3.0,Amazon India,amazon,LEDGER-MISSING-449,INR,ledger
L4325,2025-11-10,16.0,Netflix,netflix,LEDGER-MISSING-557,INR,ledger
L4326,2025-10-24,11.0,Myntra,myntra,LEDGER-MISSING-362,INR,ledger
L4327,2025-11-21,6.0,Zomato,zomato,LEDGER-MISSING-651,INR,ledger
L4328,2025-10-06,4.0,BigBasket,bigbasket,LEDGER-MISSING-648,INR,ledger
L4329,2025-10-17,4.0,Reliance Mart,reliance mart,LEDGER-MISSING-588,INR,ledger
L4330,2025-10-13,10.0,Myntra,myntra,LEDGER-MISSING-530,INR,ledger
L4331,2025-10-04,9.0,Myntra,myntra,LEDGER-MISSING-253,INR,ledger
L4332,2025-10-06,15.0,Air India,air,LEDGER-MISSING-301,INR,ledger
L4333,2025-11-30,16.0,IndiGo,indigo,LEDGER-MISSING-859,INR,ledger
L4334,2025-11-19,18.0,Reliance Mart,reliance mart,LEDGER-MISSING-481,INR,ledger
L4335,2025-10-19,5.0,Google Play,google play,LEDGER-MISSING-695,INR,ledger
L4336,2025-10-07,14.0,Air India,air,LEDGER-MISSING-629,INR,ledger
L4337,2025-10-23,8.0,Apple Store,apple store,LEDGER-MISSING-926,INR,ledger
L4338,2025-10-06,1.0,Spotify,spotify,LEDGER-MISSING-606,INR,ledger
L4339,2025-10-21,12.0,IRCTC,irctc,LEDGER-MISSING-207,INR,ledger
L4340,2025-10-03,19.0,Flipkart,flipkart,LEDGER-MISSING-149,INR,ledger
L4341,2025-11-12,10.0,BookMyShow,bookmyshow,LEDGER-MISSING-631,INR,ledger
L4342,2025-11-03,20.0,Reliance Mart,reliance mart,LEDGER-MISSING-612,INR,ledger
L4343,2025-11-29,2.0,DMart,dmart,LEDGER-MISSING-131,INR,ledger
L4344,2025-11-23,15.0,Spotify,spotify,LEDGER-MISSING-624,INR,ledger
L4345,2025-10-24,7.0,Air India,air,LEDGER-MISSING-823,INR,ledger
L4346,2025-10-09,19.0,Paytm Mall,paytm mall,LEDGER-MISSING-437,INR,ledger
L4347,2025-11-08,8.0,Zomato,zomato,LEDGER-MISSING-461,INR,ledger
L4348,2025-10-21,14.0,BookMyShow,bookmyshow,LEDGER-MISSING-608,INR,ledger
L4349,2025-10-09,1.0,BookMyShow,bookmyshow,LEDGER-MISSING-317,INR,ledger
L4350,2025-11-02,9.0,Uber,uber,LEDGER-MISSING-741,INR,ledger
L4351,2025-10-09,8.0,Ola,ola,LEDGER-MISSING-944,INR,ledger
L4352,2025-11-25,18.0,MakeMyTrip,makemytrip,LEDGER-MISSING-802,INR,ledger
L4353,2025-10-19,3.0,Reliance Mart,reliance mart,LEDGER-MISSING-934,INR,ledger
L4354,2025-11-29,10.0,Ola,ola,LEDGER-MISSING-618,INR,ledger
L4355,2025-10-15,7.0,Air India,air,LEDGER-MISSING-362,INR,ledger
L4356,2025-10-11,11.0,Flipkart,flipkart,LEDGER-MISSING-973,INR,ledger
L4357,2025-10-05,6.0,IndiGo,indigo,LEDGER-MISSING-571,INR,ledger
