id,date,amount,merchant,reference,currency
B3846,2025-10-24,293,MakeMyTrip,8SALXS8SWV,INR
B3847,2025-10-15,977,DMart,MJR943JTTQ,INR
B3848,2025-10-18,1480,Amazon India,O23CB79I0D,INR
B3849,2025-10-07,482,IndiGo,1RS2R4BSJS,INR
B3850,2025-11-13,512,Zomato,9Y6168719V,INR
B3851,2025-10-16,282,Google Play,94XXD1DW76,INR
B3852,2025-11-28,827,Flipkart,JOIME7H5PU,INR
B3853,2025-10-14,277,Ola,UX1VTV821A,INR
B3854,2025-10-22,194,Reliance Mart,UNHWSA5B3G,INR
B3855,2025-10-19,315,Flipkart,4PSK6DVTXU,INR
B3856,2025-10-18,25008,Reliance Mart,NYDABEOLEK,INR
B3857,2025-10-22,771,IRCTC,6C8DM0OV4N,INR
B3858,2025-11-12,973,IRCTC,3QQ36BEWIL,INR
B3859,2025-10-30,14972,Flipkart,SQHJOZWU9V,INR
B3860,2025-11-30,10006,Netflix,AUNFGT7Q26,INR
B3861,2025-10-18,490,Ola,25OLCVUYH7,INR
B3862,2025-10-13,1509,Uber,4S0SLBP7E8,INR
B3863,2025-11-07,799,Apple Store,O0JP295QP9,INR
B3864,2025-11-08,816,IndiGo,1LYQG12PMM,INR
B3865,2025-10-23,1478,Spotify,KE1GUAU8QS,INR
B3866,2025-10-25,804,Air India,PGZXAYREUM,INR
B3867,2025-10-18,10003,Uber,EX8LVSIYPM,INR
B3868,2025-11-10,498,Air India,BDGG47UHKF,INR
B3869,2025-10-25,2522,Zomato,N61R7XT9A9,INR
B3870,2025-10-01,191,Uber,IEP8XU9Q08,INR
B3871,2025-11-02,509,Google Play,NQFCKL7IFO,INR
B3872,2025-10-09,1026,BookMyShow,ARMER46HZ8,INR
B3873,2025-11-10,1512,Air India,85JOL4RQQV,INR
B3874,2025-10-26,24986,Flipkart,T0ZI0HLAF0,INR
B3875,2025-11-18,25011,Amazon India,OLZI2DR6ZF,INR
B3876,2025-10-12,2472,BookMyShow,D6ZMW8LA8R,INR
B3877,2025-10-05,289,DMart,W376I9F0ZV,INR
B3878,2025-10-31,988,Myntra,G54CQPOA2N,INR
B3879,2025-11-11,14985,Zomato,2XY46OZBTZ,INR
B3880,2025-11-17,4992,DMart,G5SIJA0D18,INR
B3881,2025-11-05,297,Flipkart,Z5N4K6UFL3,INR
B3882,2025-10-01,4970,BigBasket,94W9S7DLJG,INR
B3883,2025-11-15,2479,Netflix,3V5VMD2WMA,INR
B3884,2025-11-19,522,Paytm Mall,32M1IH4162,INR
B3885,2025-11-08,15006,Ola,FZA14L71BM,INR
B3886,2025-10-09,4971,Amazon India,VUBP1LCNCL,INR
B3887,2025-11-13,5014,Apple Store,ET9AURLP0J,INR
B3888,2025-10-26,1515,BigBasket,YLOF55N13J,INR
B3889,2025-11-02,304,Swiggy,Y2EVAWRAK7,INR
B3890,2025-10-19,4982,Zomato,R4DKGAD1HE,INR
B3891,2025-11-16,5013,Flipkart,CV4CAJ7W9K,INR
B3892,2025-10-29,502,Reliance Mart,8GOP4HCEXQ,INR
B3893,2025-11-22,9982,MakeMyTrip,VWTXRMTT7S,INR
B3894,2025-11-28,1521,Flipkart,3I9MMH7S94,INR
B3895,2025-11-10,5017,IRCTC,3GY0J84O4H,INR
B3896,2025-10-07,975,Apple Store,EUQ0OLRHVU,INR
B3897,2025-10-06,488,IndiGo,G1QIX92KXZ,INR
B3898,2025-11-08,9979,Netflix,F44726URJR,INR
B3899,2025-10-24,1026,Paytm Mall,AMXO0MW1PX,INR
B3900,2025-11-14,9996,Paytm Mall,SHULYOJXM3,INR
B3901,2025-10-21,10021,Swiggy,ZCJA9KKQ4Z,INR
B3902,2025-11-06,1517,Swiggy,TRVXN18ERP,INR
B3903,2025-11-29,1475,IndiGo,XBQY7KI3CT,INR
B3904,2025-10-03,24991,Netflix,JLYFHBXBBI,INR
B3905,2025-11-14,174,Paytm Mall,MIO6JVXNO8,INR
B3906,2025-10-16,472,Myntra,XA6A7EZQIE,INR
B3907,2025-11-04,1002,Amazon India,CM8R4WZPSE,INR
B3908,2025-11-24,970,MakeMyTrip,6I2K8CAQ10,INR
B3909,2025-10-09,5018,Ola,7AJGRLRZ96,INR
B3910,2025-10-18,1490,Apple Store,RWHRKT3JDV,INR
B3911,2025-11-29,4969,Zomato,AJ09GNNXYP,INR
B3912,2025-11-28,481,Flipkart,425X36BCD0,INR
B3913,2025-10-14,2485,Uber,HDR82XBHYD,INR
B3914,2025-10-15,2485,IRCTC,C21HFHDEQZ,INR
B3915,2025-10-31,1529,Swiggy,S2XUV55TSC,INR
B3916,2025-11-09,14988,Zomato,4WJBRTOS8S,INR
B3917,2025-11-05,24977,Paytm Mall,YVUC9DWXLA,INR
B3918,2025-11-06,1016,Spotify,X0FE7QE1C3,INR
B3919,2025-11-13,9969,Air India,DTLAX2BWSG,INR
B3920,2025-11-24,1029,IRCTC,HKVBH6MSS9,INR
B3921,2025-10-04,14972,Apple Store,R62SZBKTCW,INR
B3922,2025-11-10,976,Google Play,VGUIJQH9G5,INR
B3923,2025-11-18,518,Swiggy,4FYRYMMBNT,INR
B3924,2025-10-12,9981,IRCTC,LFCIKR85LA,INR
B3925,2025-10-29,1469,Swiggy,QUTP10O0U6,INR
B3926,2025-10-23,773,Myntra,25KV0VUEUG,INR
B3927,2025-10-26,326,Netflix,V2PHC8W4B1,INR
B3928,2025-10-13,4999,Zomato,BBCYLNNEJM,INR
B3929,2025-11-26,24988,Reliance Mart,2HS5SD96M0,INR
B3930,2025-11-27,14989,Paytm Mall,B34XFD129P,INR
B3931,2025-10-22,5027,Swiggy,VT43BH0S9C,INR
B3932,2025-11-18,10020,BookMyShow,R2J74C051P,INR
B3933,2025-11-12,528,IndiGo,J4VQWT4RJS,INR
B3934,2025-10-19,2525,Ola,4TV0CQ2WTP,INR
B3935,2025-10-16,325,BookMyShow,FYHOR3AH4G,INR
B3936,2025-10-13,1019,Reliance Mart,5IAMR706ZH,INR
B3937,2025-10-11,527,Google Play,WQYX408MBO,INR
B3938,2025-10-16,2471,Amazon India,4HMOBS6FTX,INR
B3939,2025-10-31,983,Spotify,IF6B8DDEFJ,INR
B3940,2025-10-19,527,MakeMyTrip,F73BU7Y0FP,INR
B3941,2025-11-21,1489,IRCTC,IZV58UOYBF,INR
B3942,2025-10-29,25009,Apple Store,O870E5YIJI,INR
B3943,2025-10-29,1486,Air India,WCVHT2VPS8,INR
B3944,2025-11-26,523,Paytm Mall,RASJ33UT4Z,INR
B3945,2025-11-23,15011,IndiGo,VE3Q45VT5U,INR
B3946,2025-10-28,15021,Apple Store,P79E2XMTP3,INR
B3947,2025-11-15,780,IRCTC,2XQRF1YVJ5,INR
B3948,2025-10-07,516,Flipkart,R6E7Z6KRAT,INR
B3949,2025-10-25,1017,Air India,P0383ZO2Y7,INR
B3950,2025-11-06,488,Air India,FIN8UDL305,INR
B3951,2025-10-04,278,Amazon India,5B4PF7Y3BX,INR
B3952,2025-11-09,478,Amazon India,H9GKN8PE1L,INR
B3953,2025-10-05,1528,Myntra,DM7KMPUVCQ,INR
B3954,2025-10-20,4993,IRCTC,KL6BSBUF0A,INR
B3955,2025-10-22,320,Netflix,FAV2KAMLYO,INR
B3956,2025-10-18,24999,Reliance Mart,YVSSHZDD4N,INR
B3957,2025-11-14,14980,BookMyShow,ST7KJ3C3JJ,INR
B3958,2025-10-02,801,Apple Store,1UXSQ1MHDJ,INR
B3959,2025-10-12,527,Paytm Mall,14MGRBS18G,INR
B3960,2025-11-08,14971,IndiGo,DFTAK5L03D,INR
B3961,2025-10-28,1509,Google Play,A9M9BOKERM,INR
B3962,2025-11-02,2520,Zomato,YL7T02KTV1,INR
B3963,2025-11-30,515,Google Play,AB4V83OF5M,INR
B3964,2025-11-15,508,Myntra,Y2RSAG503E,INR
B3965,2025-11-20,24993,Google Play,YI042VGVRH,INR
B3966,2025-10-13,529,BigBasket,GFCE9GOWX8,INR
B3967,2025-11-02,818,BookMyShow,OEZ58C9B3P,INR
B3968,2025-11-15,2512,Zomato,UGSDZ4Z0CZ,INR
B3969,2025-10-04,812,Uber,NP28O6E0J9,INR
B3970,2025-11-02,176,DMart,8S1M9J9OLO,INR
B3971,2025-10-24,4974,Reliance Mart,Y78PDWY0QZ,INR
B3972,2025-10-25,288,Netflix,AV0BE5A94S,INR
B3973,2025-10-15,511,IndiGo,BWA6OQGBYE,INR
B3974,2025-11-12,24999,Amazon India,QZTSUK1WUO,INR
B3975,2025-11-17,779,Ola,RXUSE052ZD,INR
B3976,2025-10-18,471,Apple Store,NT0DS7QZ0M,INR
B3977,2025-11-19,801,Flipkart,1XTQ3C0NMU,INR
B3978,2025-10-03,25023,Air India,QC2HNV4J81,INR
B3979,2025-10-06,785,Netflix,SL4ZYAQO1C,INR
B3980,2025-11-26,507,IndiGo,QM710TB8AN,INR
B3981,2025-10-22,5027,Google Play,GD68M7GBQS,INR
B3982,2025-10-09,506,Reliance Mart,DAHU6N5PV8,INR
B3983,2025-11-04,500,Ola,GK2FDDU0FO,INR
B3984,2025-10-21,1517,Uber,AO9HU499TR,INR
B3985,2025-11-15,25026,DMart,XKNN61V26D,INR
B3986,2025-10-02,820,Paytm Mall,H1258LDPJR,INR
B3987,2025-10-26,1003,Ola,M92M9N2GKA,INR
B3988,2025-10-21,1007,Flipkart,DKUBGHKL7P,INR
B3989,2025-10-11,226,Air India,NEU6MP179D,INR
B3990,2025-10-08,320,Uber,ST48UO32CW,INR
B3991,2025-11-18,9988,Reliance Mart,710BGGYX9H,INR
B3992,2025-10-21,508,Netflix,5E3O5NZVSY,INR
B3993,2025-10-29,192,BigBasket,B058M7XNDR,INR
B3994,2025-11-29,1494,IRCTC,2GUD4L75CF,INR
B3995,2025-11-24,14983,BookMyShow,35Y8JF8UDO,INR
B3996,2025-11-20,15006,DMart,28TZ3JUN7E,INR
B3997,2025-11-29,15021,BigBasket,UZ8E8W1V16,INR
B3998,2025-11-06,9996,Swiggy,3R4X3ZEZCO,INR
B3999,2025-11-11,172,Google Play,FRWIRXD8IL,INR
B4000,2025-10-12,24989,Reliance Mart,V3Z1NY9U6L,INR
B4001,2025-11-08,24993,IndiGo,9WJNJUSMHC,INR
B4002,2025-10-17,1003,Flipkart,TSVW1Q1F7Y,INR
B4003,2025-11-23,517,Swiggy,CZAOG9VRCH,INR
B4004,2025-11-08,10000,DMart,STBVFYCGH7,INR
B4005,2025-11-18,5025,Uber,XR3MDZXU2H,INR
B4006,2025-10-04,807,Flipkart,1618MBC6D9,INR
B4007,2025-11-05,2510,Swiggy,1T3HZK5IA8,INR
B4008,2025-11-29,1514,Ola,GO34TOBMF1,INR
B4009,2025-10-02,526,Reliance Mart,FPBS9089ZU,INR
B4010,2025-10-08,806,Spotify,4DJFSL1R4O,INR
B4011,2025-11-24,1014,Netflix,9N6CGBZZLA,INR
B4012,2025-11-14,796,BookMyShow,MIOB0MVYJB,INR
B4013,2025-10-14,1489,Flipkart,Y57KAHEJ8T,INR
B4014,2025-10-31,5021,Zomato,A0LK3RPYKW,INR
B4015,2025-10-30,2488,Spotify,JRXP5R14XI,INR
B4016,2025-11-27,1525,BigBasket,G65XOVDEO1,INR
B4017,2025-10-09,25017,Amazon India,3UMNLCL0LH,INR
B4018,2025-10-07,1521,DMart,V0LJ52OYQ7,INR
B4019,2025-11-07,24984,Myntra,WK4NP6MY3Y,INR
B4020,2025-11-16,4994,Swiggy,HR9FBW7IXR,INR
B4021,2025-11-30,5015,IRCTC,N01IQMFT1V,INR
B4022,2025-10-15,969,Ola,E1E0QB92V0,INR
B4023,2025-11-01,213,Ola,T4J0Q5Z2CG,INR
B4024,2025-10-06,15006,Reliance Mart,ZIFVV59TK4,INR
B4025,2025-10-07,24970,DMart,BQJ6MC4HTK,INR
B4026,2025-11-29,469,IRCTC,KBFKNW6RT4,INR
B4027,2025-11-23,9999,Spotify,039OFSEDYH,INR
B4028,2025-10-12,270,DMart,YZL5C7KN4X,INR
B4029,2025-10-26,25027,Uber,ZW08ZB1GQC,INR
B4030,2025-10-22,193,Ola,VX69JBL49N,INR
B4031,2025-10-20,779,BookMyShow,XZFB30WMEJ,INR
B4032,2025-10-27,323,Reliance Mart,U4PYVMUYG3,INR
B4033,2025-11-01,1481,Amazon India,Y6NM8MKILX,INR
B4034,2025-10-25,1501,Paytm Mall,EAK5WL95K6,INR
B4035,2025-11-06,2506,IRCTC,8X4UVFG9ZI,INR
B4036,2025-10-11,4983,DMart,8FF047YN43,INR
B4037,2025-10-13,1524,Myntra,XO00BRGT9P,INR
B4038,2025-11-12,1023,BookMyShow,KC88PQSLU5,INR
B4039,2025-10-17,993,IndiGo,76JFB0D1OH,INR
B4040,2025-11-13,805,BookMyShow,8XGT80UEBQ,INR
B4041,2025-10-29,1492,Reliance Mart,B8G02PGFX3,INR
B4042,2025-11-10,24992,IRCTC,RLZ4ZS2A2W,INR
B4043,2025-10-08,25001,Amazon India,SWS2DW5JIY,INR
B4044,2025-11-05,2502,Flipkart,VJQYBGYBG3,INR
B4045,2025-11-11,1521,BookMyShow,WF3OI8GXU7,INR
B4046,2025-11-21,4992,Apple Store,1OB00LZBP1,INR
B4047,2025-11-11,1503,Reliance Mart,M9JRNURW8C,INR
B4048,2025-10-28,2523,Amazon India,K5UYCGUJ1G,INR
B4049,2025-10-16,1511,Air India,AIT7P3H8G8,INR
B4050,2025-10-12,818,IRCTC,6HT3RKX5UL,INR
B4051,2025-11-07,4978,BigBasket,E83V9OQ9IP,INR
B4052,2025-11-01,784,Myntra,1YW8WF1853,INR
B4053,2025-10-22,285,Netflix,XLJ9DPBSBU,INR
B4054,2025-10-25,1012,Spotify,O9SHXMVCBM,INR
B4055,2025-10-21,2497,BookMyShow,SXB3CZ1VO0,INR
B4056,2025-10-19,983,Zomato,3UNQEIPAP2,INR
B4057,2025-10-23,322,Netflix,TD1GQM62HJ,INR
B4058,2025-10-18,15011,Zomato,9V3T3WHQ9A,INR
B4059,2025-10-25,9981,Flipkart,UPPOBIUR0Z,INR
B4060,2025-11-05,5019,Spotify,P0SJNBZGP0,INR
B4061,2025-11-03,186,Zomato,7HSM8FEHXV,INR
B4062,2025-11-21,14987,Netflix,LMOGGEM9MZ,INR
B4063,2025-10-30,180,Flipkart,J9O7F2YRAF,INR
B4064,2025-10-27,295,Spotify,GI26PPWXXZ,INR
B4065,2025-11-29,15022,Air India,JQS900KTJC,INR
B4066,2025-11-23,992,IRCTC,E4PMQ83BT9,INR
B4067,2025-10-19,2481,BigBasket,IL4NHT5CYU,INR
B4068,2025-11-18,9992,Flipkart,J4MULOR0JQ,INR
B4069,2025-10-25,10011,Zomato,S7B2Z0F2PR,INR
B4070,2025-10-25,523,Swiggy,BFU97G9B66,INR
B4071,2025-10-10,2511,Netflix,ZKA7FTCBFW,INR
B4072,2025-10-12,10029,Swiggy,L7AN6E706X,INR
B4073,2025-11-21,517,Paytm Mall,NDN62QGX7Y,INR
B4074,2025-10-02,1515,DMart,QG4KX21ML6,INR
B4075,2025-10-15,15017,Paytm Mall,VKL0YYAWKB,INR
B4076,2025-11-21,1477,DMart,22NF4JPIE4,INR
B4077,2025-11-24,500,Zomato,Q4ZFQ6UR5U,INR
B4078,2025-11-15,9976,Reliance Mart,JMQTH73A1E,INR
B4079,2025-11-17,2481,BigBasket,DB3QEFH9V9,INR
B4080,2025-10-23,990,Netflix,75M0YIC2L4,INR
B4081,2025-10-30,10017,Swiggy,YX1FRT26KU,INR
B4082,2025-11-02,4971,IRCTC,0PRO7MM2X2,INR
B4083,2025-10-29,4975,Amazon India,8TY2F4IHAR,INR
B4084,2025-10-14,14991,Spotify,7L1FH99IE6,INR
B4085,2025-10-08,10017,Spotify,H0TLKPIOK5,INR
B4086,2025-11-30,9982,IRCTC,3OU0T419UD,INR
B4087,2025-10-31,25016,Zomato,79DK3U3QL5,INR
B4088,2025-11-15,9982,Uber,L5WR0C94NR,INR
B4089,2025-11-09,300,BookMyShow,FWUB6UUBES,INR
B4090,2025-10-24,329,Uber,LWTT98D4KB,INR
B4091,2025-11-21,173,DMart,0RWTJVG0XT,INR
B4092,2025-10-23,2499,BigBasket,9X105C3PAT,INR
B4093,2025-11-17,10018,Swiggy,NGREZDQ5Q9,INR
B4094,2025-11-22,15006,Air India,RW1OROZCB6,INR
B4095,2025-11-14,789,MakeMyTrip,5GVSKL63Z5,INR
B4096,2025-11-20,5001,Uber,YSU4R45PF5,INR
B4097,2025-10-29,2517,DMart,WK4G5U601I,INR
B4098,2025-11-28,1013,IRCTC,FVBM4RHA7V,INR
B4099,2025-11-16,802,Flipkart,DQYXH9GCUC,INR
B4100,2025-10-13,511,IndiGo,QQGKSJQB69,INR
B4101,2025-11-24,217,Reliance Mart,5TJPOYECXI,INR
B4102,2025-10-10,14980,Apple Store,HZLWZZBI8Y,INR
B4103,2025-11-11,2503,MakeMyTrip,S5S1S4FBTR,INR
B4104,2025-11-10,283,Ola,89PVFBZJ4E,INR
B4105,2025-11-13,526,Swiggy,TIZIDTC5P3,INR
B4106,2025-11-09,25006,BigBasket,6DPRJA9OOZ,INR
B4107,2025-11-02,2506,BookMyShow,D0W8USS1IU,INR
B4108,2025-11-10,972,Ola,NT4ZDPD2DU,INR
B4109,2025-11-30,771,Swiggy,9N4NUL7S8Z,INR
B4110,2025-11-20,2483,BookMyShow,YVOREESP6S,INR
B4111,2025-11-03,4995,BigBasket,NKCCKYW4PE,INR
B4112,2025-10-15,202,Ola,BNIATVKSSQ,INR
B4113,2025-10-26,1507,Zomato,9XDFZVOSUH,INR
B4114,2025-10-13,15016,MakeMyTrip,WL5IF33H27,INR
B4115,2025-11-18,14996,Amazon India,HLMGOAREEJ,INR
B4116,2025-11-11,2515,Myntra,K7JXUHGQS0,INR
B4117,2025-11-21,1003,Flipkart,YI2TJHLQHD,INR
B4118,2025-11-12,2511,Zomato,15GCRPURE9,INR
B4119,2025-10-21,5020,Flipkart,D3JC0ZF5PW,INR
B4120,2025-11-27,522,Netflix,9TGT0Y011X,INR
B4121,2025-10-23,5020,Apple Store,SE4MGG5BCO,INR
B4122,2025-11-10,4985,BookMyShow,2MRIY0X553,INR
B4123,2025-11-29,801,Zomato,1DWOWTN4AV,INR
B4124,2025-11-27,1511,Air India,5MGWLSC9C7,INR
B4125,2025-10-17,15014,Air India,UKN8WFSO5S,INR
B4126,2025-10-16,24991,Ola,ZB5XTTONFQ,INR
B4127,2025-11-01,1509,BookMyShow,X5PHPNUCE3,INR
B4128,2025-10-03,10017,Spotify,YCNXOXSX21,INR
B4129,2025-11-30,507,Zomato,TJ573NG8S6,INR
B4130,2025-10-07,176,Ola,V5IWTRT1NG,INR
B4131,2025-11-25,2511,Amazon India,GU0EOTVH94,INR
B4132,2025-11-17,2517,DMart,942RQ6BCDT,INR
B4133,2025-10-31,25009,Reliance Mart,XHACOWJS6J,INR
B4134,2025-10-10,5023,Myntra,8Y0F4YOO9D,INR
B4135,2025-11-03,25019,BookMyShow,2008QQWP1Q,INR
B4136,2025-10-12,812,Myntra,F1V780D057,INR
B4137,2025-10-09,5007,Apple Store,4IPVX33ELV,INR
B4138,2025-10-01,814,Reliance Mart,XG24OUTK01,INR
B4139,2025-11-11,5010,Netflix,8LG8IXH1P5,INR
B4140,2025-11-22,986,IndiGo,85G3LLPAZ5,INR
B4141,2025-10-22,517,DMart,C2GBDO0ENW,INR
B4142,2025-10-09,204,Swiggy,7587185VMI,INR
B4143,2025-10-26,10024,BookMyShow,IHJMLSA9HT,INR
B4144,2025-10-24,9988,Reliance Mart,M82NEFYDU7,INR
B4145,2025-10-18,187,BookMyShow,351UW14GMY,INR
B4146,2025-11-23,10027,Amazon India,2RCS4INE1Z,INR
B4147,2025-10-23,14974,Ola,2B0144G84D,INR
B4148,2025-11-27,515,Swiggy,YMBX7LMCTU,INR
B4149,2025-11-04,1517,Reliance Mart,31UD7RUVDK,INR
B4150,2025-11-05,2479,MakeMyTrip,NULKYWLFPZ,INR
B4151,2025-10-28,1494,Netflix,W6EBQCIXKA,INR
B4152,2025-10-18,15014,IRCTC,XXUT8RJBV8,INR
B4153,2025-11-07,805,BookMyShow,73V8Y9BZQJ,INR
B4154,2025-11-03,2506,Google Play,SLQRT5XJAR,INR
B4155,2025-10-09,1519,Reliance Mart,ITMI72NIQH,INR
B4156,2025-10-27,1015,Ola,TUYYEATM4O,INR
B4157,2025-11-06,171,Apple Store,29LEGC6458,INR
B4158,2025-11-30,310,Apple Store,B4AF27FTQI,INR
B4159,2025-11-03,9990,DMart,7GZ9I14GTH,INR
B4160,2025-11-01,299,Reliance Mart,8D6V1VOBO1,INR
B4161,2025-10-14,4980,IRCTC,7N4K9XQIYX,INR
B4162,2025-10-17,192,BookMyShow,YVZEJOT4VK,INR
B4163,2025-11-28,5010,DMart,QNHOSW42NK,INR
B4164,2025-10-19,302,IRCTC,DVFS2KWF9K,INR
B4165,2025-10-11,1021,Netflix,H6U4X3P17B,INR
B4166,2025-11-27,14983,Air India,45RK03218A,INR
B4167,2025-10-29,1482,Uber,ZQMY8FF2OP,INR
B4168,2025-11-03,2516,Paytm Mall,VR11MB95H8,INR
B4169,2025-11-21,1503,Reliance Mart,TRPSJLKLBL,INR
B4170,2025-10-19,292,Google Play,F48T0DUXXE,INR
B4171,2025-11-18,14990,Ola,3D4CHGKC3U,INR
B4172,2025-10-06,15007,BookMyShow,3FJ4ONZYH3,INR
B4173,2025-11-26,4983,BookMyShow,4JN5NVKSH9,INR
B4174,2025-10-15,24998,Zomato,ZS8A8W3QBE,INR
B4175,2025-11-26,14991,Zomato,R3WU5V6HTN,INR
B4176,2025-11-19,500,Ola,2X1TY2UYKD,INR
B4177,2025-10-04,793,DMart,3YTA7YMZ7P,INR
B4178,2025-11-28,14977,Uber,9CMH2AOLRY,INR
B4179,2025-11-29,1002,Zomato,ZBAN8C8UCV,INR
B4180,2025-10-12,2527,Uber,2XJINOR9YH,INR
B4181,2025-11-14,998,Zomato,IZF05Z1HK3,INR
B4182,2025-10-11,9976,Uber,THGB4C16TV,INR
B4183,2025-10-11,472,Apple Store,HTUFLX8TED,INR
B4184,2025-11-06,292,BigBasket,EW10ATINWZ,INR
B4185,2025-11-05,205,BookMyShow,46IGFH15BA,INR
B4186,2025-11-08,2509,Myntra,SY5DOZYMQQ,INR
B4187,2025-10-22,518,Swiggy,OXM753GCFP,INR
B4188,2025-10-08,208,Flipkart,HADBJNUNCU,INR
B4189,2025-10-09,2480,Ola,VNF1E93BZL,INR
B4190,2025-10-13,9998,Ola,Y1IM4A7PL3,INR
B4191,2025-10-12,1493,Uber,ZOUJXZRM3O,INR
B4192,2025-10-14,24974,Apple Store,FDYZTXP4O0,INR
B4193,2025-10-13,774,Myntra,FFV005L5MD,INR
B4194,2025-11-10,24995,Amazon India,1UCJA7QG3A,INR
B4195,2025-10-28,4982,Zomato,8F69D00YH6,INR
B4196,2025-10-23,519,BookMyShow,AD8XDTAYOF,INR
B4197,2025-11-20,2496,MakeMyTrip,9U6IW7XAUN,INR
B4198,2025-11-11,1000,MakeMyTrip,RW5YOLE8O9,INR
B4199,2025-10-01,510,Reliance Mart,XEWWWP4I69,INR
B4200,2025-10-04,1006,IRCTC,TUX08MFOIM,INR
B4201,2025-11-03,315,Air India,SU16JBJJHD,INR
B4202,2025-10-06,2474,Spotify,I9CV1RNCV8,INR
B4203,2025-11-03,4971,Amazon India,QFFOUQYGDU,INR
B4204,2025-10-18,5008,Myntra,39B0LOFVK4,INR
B4205,2025-10-28,24976,IRCTC,JOB2KCI86Y,INR
B4206,2025-10-05,304,Flipkart,WFN5U0NPUT,INR
B4207,2025-10-05,4992,Uber,YV3IY1Q6OD,INR
B4208,2025-10-20,478,Amazon India,GTF7FJI3VU,INR
B4209,2025-11-04,9992,Zomato,C9SVSDNV77,INR
B4210,2025-11-16,315,Google Play,807TOP6L78,INR
B4211,2025-11-01,491,Apple Store,KJJBKLEF3D,INR
B4212,2025-11-30,323,BigBasket,7EWC8K3XLX,INR
B4213,2025-10-05,2491,Uber,P8L3K0D8HX,INR
B4214,2025-10-31,14982,Google Play,03SG77VX6S,INR
B4215,2025-10-24,1013,Reliance Mart,MPFTU4XSD6,INR
B4216,2025-10-29,1013,Myntra,YEL0X9N2GN,INR
B4217,2025-10-19,2517,DMart,PKWYDWI32P,INR
B4218,2025-11-20,1026,Zomato,FF95H47KNS,INR
B4219,2025-10-26,9980,IRCTC,8TW5C0DHGS,INR
B4220,2025-11-24,1009,Myntra,9GDF0O8488,INR
B4221,2025-10-04,323,Air India,QE2WBJZQNK,INR
B4222,2025-10-01,9996,Spotify,EZNJ3BJS89,INR
B4223,2025-10-16,2474,Flipkart,J10PDIGNL3,INR
B4224,2025-11-25,15002,BookMyShow,NALJ4IHIW8,INR
B4225,2025-11-21,14974,BigBasket,4TZPTJLFDW,INR
B4226,2025-10-03,1027,Google Play,4XS2WBNGJA,INR
B4227,2025-10-05,1016,Spotify,OYSI6RODVH,INR
B4228,2025-10-07,15000,Flipkart,5K4Z56B3NB,INR
B4229,2025-10-14,769,Air India,QGBNNF546I,INR
B4230,2025-10-27,809,Spotify,0LNDNCP8I1,INR
B4231,2025-11-23,311,Apple Store,WXAPJOB8RV,INR
B4232,2025-11-20,1025,Uber,PRVRLGKH5M,INR
B4233,2025-10-18,186,Flipkart,GAO0NHX9U2,INR
B4234,2025-11-18,5004,Uber,BWI46ST7RX,INR
B4235,2025-10-21,2516,MakeMyTrip,XY94K0DS0Q,INR
B4236,2025-11-16,9997,Zomato,E43ZGNXKD5,INR
B4237,2025-10-21,327,BigBasket,SGKYFAG64P,INR
B4238,2025-11-02,990,Flipkart,QHRCPH8HOW,INR
B4239,2025-11-12,816,Apple Store,O5EF1VPE9O,INR
B4240,2025-10-01,24987,Air India,DXIWQ4Z7JA,INR
B4241,2025-10-26,504,Air India,7XR8I3XK80,INR
B4242,2025-10-30,521,Reliance Mart,92ATPJDZDU,INR
B4243,2025-10-13,516,Air India,IMJO1740UI,INR
B4244,2025-10-02,9994,Swiggy,J3R2AB6R0L,INR
B4245,2025-10-29,286,Reliance Mart,709I8RVFRL,INR
B4246,2025-11-26,2476,Apple Store,CSRCKKQANF,INR
B4247,2025-11-24,2483,Amazon India,U63LYZGJ2A,INR
B4248,2025-11-25,2479,Paytm Mall,4UWCMEOPHK,INR
B4249,2025-11-25,292,Paytm Mall,OMA8OJIF8W,INR
B4250,2025-11-19,976,BigBasket,MAJHN5RK5E,INR
B4251,2025-11-23,796,BigBasket,1UJ1PZULVH,INR
B4252,2025-11-23,25019,Spotify,Z3UVAZM2UT,INR
B4253,2025-10-23,518,Uber,R7RN0QMXZ6,INR
B4254,2025-11-08,170,DMart,M1RPNBV083,INR
B4255,2025-11-15,15000,IRCTC,ZT0LURR7NH,INR
B4256,2025-10-11,15018,BookMyShow,M5P7TY581S,INR
B4257,2025-10-17,2471,Uber,2DRMHRN2IO,INR
B4258,2025-10-11,781,Myntra,3HE71935WU,INR
B4259,2025-10-27,308,Ola,MCE0X171C3,INR
B4260,2025-10-21,1023,BigBasket,E8NDIEVLZE,INR
B4261,2025-11-18,311,Air India,5N2F9PBYJD,INR
B4262,2025-10-15,10018,Myntra,XTO9SM2J9Z,INR
B4263,2025-10-15,784,Amazon India,URZTNHEWVJ,INR
B4264,2025-11-04,778,Apple Store,77YEA91HBB,INR
B4265,2025-10-29,1511,Flipkart,H9HL4V7AZK,INR
B4266,2025-10-28,5007,Reliance Mart,HVCTJC4BFR,INR
B4267,2025-11-14,294,Amazon India,2CXL09G4OQ,INR
B4268,2025-11-20,9999,Paytm Mall,M2OD236RCH,INR
B4269,2025-11-30,5020,Amazon India,A418XB5LXP,INR
B4270,2025-10-23,278,Swiggy,NP2BQ75HMU,INR
