id,date,amount,merchant,merchant_clean,reference,currency,source
B4135,2025-11-03,122589.0,BookMyShow,bookmyshow,BANK-ONLY-REF-617,INR,bank
B4136,2025-10-12,113449.0,Myntra,myntra,BANK-ONLY-REF-223,INR,bank
B4137,2025-10-09,119354.0,Apple Store,apple store,BANK-ONLY-REF-765,INR,bank
B4138,2025-10-01,113131.0,Reliance Mart,reliance mart,BANK-ONLY-REF-515,INR,bank
B4139,2025-11-11,92509.0,Netflix,netflix,BANK-ONLY-REF-213,INR,bank
B4140,2025-11-22,138929.0,IndiGo,indigo,BANK-ONLY-REF-882,INR,bank
B4141,2025-10-22,109415.0,DMart,dmart,BANK-ONLY-REF-922,INR,bank
B4142,2025-10-09,104394.0,Swiggy,swiggy,BANK-ONLY-REF-321,INR,bank
B4143,2025-10-26,114402.0,BookMyShow,bookmyshow,BANK-ONLY-REF-595,INR,bank
B4144,2025-10-24,103400.0,Reliance Mart,reliance mart,BANK-ONLY-REF-527,INR,bank
B4145,2025-10-18,137419.0,BookMyShow,bookmyshow,BANK-ONLY-REF-166,INR,bank
B4146,2025-11-23,125587.0,Amazon India,amazon,BANK-ONLY-REF-151,INR,bank
B4147,2025-10-23,117304.0,Ola,ola,BANK-ONLY-REF-229,INR,bank
B4148,2025-11-27,101924.0,Swiggy,swiggy,BANK-ONLY-REF-282,INR,bank
B4149,2025-11-04,129067.0,Reliance Mart,reliance mart,BANK-ONLY-REF-227,INR,bank
B4150,2025-11-05,109963.0,MakeMyTrip,makemytrip,BANK-ONLY-REF-871,INR,bank
B4151,2025-10-28,112795.0,Netflix,netflix,BANK-ONLY-REF-176,INR,bank
B4152,2025-10-18,127027.0,IRCTC,irctc,BANK-ONLY-REF-674,INR,bank
B4153,2025-11-07,143771.0,BookMyShow,bookmyshow,BANK-ONLY-REF-936,INR,bank
B4154,2025-11-03,124164.0,Google Play,google play,BANK-ONLY-REF-181,INR,bank
B4155,2025-10-09,132624.0,Reliance Mart,reliance mart,BANK-ONLY-REF-885,INR,bank
B4156,2025-10-27,107142.0,Ola,ola,BANK-ONLY-REF-235,INR,bank
B4157,2025-11-06,109011.0,Apple Store,apple store,BANK-ONLY-REF-279,INR,bank
B4158,2025-11-30,148676.0,Apple Store,apple store,BANK-ONLY-REF-251,INR,bank
B4159,2025-11-03,119285.0,DMart,dmart,BANK-ONLY-REF-884,INR,bank
B4160,2025-11-01,135187.0,Reliance Mart,reliance mart,BANK-ONLY-REF-853,INR,bank
B4161,2025-10-14,115230.0,IRCTC,irctc,BANK-ONLY-REF-272,INR,bank
B4162,2025-10-17,118707.0,BookMyShow,bookmyshow,BANK-ONLY-REF-546,INR,bank
B4163,2025-11-28,99749.0,DMart,dmart,BANK-ONLY-REF-740,INR,bank
B4164,2025-10-19,138954.0,IRCTC,irctc,BANK-ONLY-REF-185,INR,bank
B4165,2025-10-11,110925.0,Netflix,netflix,BANK-ONLY-REF-312,INR,bank
B4166,2025-11-27,129642.0,Air India,air,BANK-ONLY-REF-518,INR,bank
B4167,2025-10-29,141812.0,Uber,uber,BANK-ONLY-REF-254,INR,bank
B4168,2025-11-03,131620.0,Paytm Mall,paytm mall,BANK-ONLY-REF-399,INR,bank
B4169,2025-11-21,127836.0,Reliance Mart,reliance mart,BANK-ONLY-REF-419,INR,bank
B4170,2025-10-19,99180.0,Google Play,google play,BANK-ONLY-REF-439,INR,bank
B4171,2025-11-18,119553.0,Ola,ola,BANK-ONLY-REF-946,INR,bank
B4172,2025-10-06,119404.0,BookMyShow,bookmyshow,BANK-ONLY-REF-667,INR,bank
B4173,2025-11-26,99672.0,BookMyShow,bookmyshow,BANK-ONLY-REF-874,INR,bank
B4174,2025-10-15,97898.0,Zomato,zomato,BANK-ONLY-REF-217,INR,bank
B4175,2025-11-26,106478.0,Zomato,zomato,BANK-ONLY-REF-277,INR,bank
B4176,2025-11-19,135267.0,Ola,ola,BANK-ONLY-REF-822,INR,bank
B4177,2025-10-04,117178.0,DMart,dmart,BANK-ONLY-REF-708,INR,bank
B4178,2025-11-28,114603.0,Uber,uber,BANK-ONLY-REF-780,INR,bank
B4179,2025-11-29,112623.0,Zomato,zomato,BANK-ONLY-REF-172,INR,bank
B4180,2025-10-12,96838.0,Uber,uber,BANK-ONLY-REF-945,INR,bank
B4181,2025-11-14,99610.0,Zomato,zomato,BANK-ONLY-REF-488,INR,bank
B4182,2025-10-11,128016.0,Uber,uber,BANK-ONLY-REF-992,INR,bank
B4183,2025-10-11,98740.0,Apple Store,apple store,BANK-ONLY-REF-337,INR,bank
B4184,2025-11-06,136541.0,BigBasket,bigbasket,BANK-ONLY-REF-533,INR,bank
B4185,2025-11-05,118305.0,BookMyShow,bookmyshow,BANK-ONLY-REF-371,INR,bank
B4186,2025-11-08,94834.0,Myntra,myntra,BANK-ONLY-REF-440,INR,bank
B4187,2025-10-22,92608.0,Swiggy,swiggy,BANK-ONLY-REF-376,INR,bank
B4188,2025-10-08,107019.0,Flipkart,flipkart,BANK-ONLY-REF-798,INR,bank
B4189,2025-10-09,125269.0,Ola,ola,BANK-ONLY-REF-205,INR,bank
B4190,2025-10-13,139601.0,Ola,ola,BANK-ONLY-REF-543,INR,bank
B4191,2025-10-12,116833.0,Uber,uber,BANK-ONLY-REF-150,INR,bank
B4192,2025-10-14,91467.0,Apple Store,apple store,BANK-ONLY-REF-932,INR,bank
B4193,2025-10-13,103342.0,Myntra,myntra,BANK-ONLY-REF-551,INR,bank
B4194,2025-11-10,120373.0,Amazon India,amazon,BANK-ONLY-REF-395,INR,bank
B4195,2025-10-28,106576.0,Zomato,zomato,BANK-ONLY-REF-921,INR,bank
B4196,2025-10-23,121295.0,BookMyShow,bookmyshow,BANK-ONLY-REF-890,INR,bank
B4197,2025-11-20,90983.0,MakeMyTrip,makemytrip,BANK-ONLY-REF-919,INR,bank
B4198,2025-11-11,100987.0,MakeMyTrip,makemytrip,BANK-ONLY-REF-107,INR,bank
B4199,2025-10-01,107947.0,Reliance Mart,reliance mart,BANK-ONLY-REF-417,INR,bank
B4200,2025-10-04,108387.0,IRCTC,irctc,BANK-ONLY-REF-211,INR,bank
B4201,2025-11-03,115478.0,Air India,air,BANK-ONLY-REF-160,INR,bank
B4202,2025-10-06,136179.0,Spotify,spotify,BANK-ONLY-REF-451,INR,bank
B4203,2025-11-03,119897.0,Amazon India,amazon,BANK-ONLY-REF-524,INR,bank
B4204,2025-10-18,102206.0,Myntra,myntra,BANK-ONLY-REF-766,INR,bank
B4205,2025-10-28,115344.0,IRCTC,irctc,BANK-ONLY-REF-996,INR,bank
B4206,2025-10-05,140353.0,Flipkart,flipkart,BANK-ONLY-REF-623,INR,bank
B4207,2025-10-05,134253.0,Uber,uber,BANK-ONLY-REF-129,INR,bank
B4208,2025-10-20,142926.0,Amazon India,amazon,BANK-ONLY-REF-278,INR,bank
B4209,2025-11-04,121663.0,Zomato,zomato,BANK-ONLY-REF-951,INR,bank
B4210,2025-11-16,137582.0,Google Play,google play,BANK-ONLY-REF-707,INR,bank
B4211,2025-11-01,133989.0,Apple Store,apple store,BANK-ONLY-REF-378,INR,bank
B4212,2025-11-30,115420.0,BigBasket,bigbasket,BANK-ONLY-REF-739,INR,bank
B4213,2025-10-05,110798.0,Uber,uber,BANK-ONLY-REF-600,INR,bank
B4214,2025-10-31,132657.0,Google Play,google play,BANK-ONLY-REF-937,INR,bank
B4215,2025-10-24,97354.0,Reliance Mart,reliance mart,BANK-ONLY-REF-307,INR,bank
B4216,2025-10-29,144653.0,Myntra,myntra,BANK-ONLY-REF-741,INR,bank
B4217,2025-10-19,122111.0,DMart,dmart,BANK-ONLY-REF-110,INR,bank
B4218,2025-11-20,91592.0,Zomato,zomato,BANK-ONLY-REF-271,INR,bank
B4219,2025-10-26,124143.0,IRCTC,irctc,BANK-ONLY-REF-421,INR,bank
B4220,2025-11-24,113267.0,Myntra,myntra,BANK-ONLY-REF-315,INR,bank
B4221,2025-10-04,99378.0,Air India,air,BANK-ONLY-REF-379,INR,bank
B4222,2025-10-01,132024.0,Spotify,spotify,BANK-ONLY-REF-712,INR,bank
B4223,2025-10-16,140625.0,Flipkart,flipkart,BANK-ONLY-REF-770,INR,bank
B4224,2025-11-25,140373.0,BookMyShow,bookmyshow,BANK-ONLY-REF-783,INR,bank
B4225,2025-11-21,145266.0,BigBasket,bigbasket,BANK-ONLY-REF-324,INR,bank
B4226,2025-10-03,142920.0,Google Play,google play,BANK-ONLY-REF-511,INR,bank
B4227,2025-10-05,111448.0,Spotify,spotify,BANK-ONLY-REF-289,INR,bank
B4228,2025-10-07,131742.0,Flipkart,flipkart,BANK-ONLY-REF-778,INR,bank
B4229,2025-10-14,145755.0,Air India,air,BANK-ONLY-REF-121,INR,bank
B4230,2025-10-27,139711.0,Spotify,spotify,BANK-ONLY-REF-577,INR,bank
B4231,2025-11-23,145081.0,Apple Store,apple store,BANK-ONLY-REF-131,INR,bank
B4232,2025-11-20,92696.0,Uber,uber,BANK-ONLY-REF-799,INR,bank
B4233,2025-10-18,122156.0,Flipkart,flipkart,BANK-ONLY-REF-661,INR,bank
B4234,2025-11-18,122646.0,Uber,uber,BANK-ONLY-REF-633,INR,bank
B4235,2025-10-21,91818.0,MakeMyTrip,makemytrip,BANK-ONLY-REF-514,INR,bank
B4236,2025-11-16,127852.0,Zomato,zomato,BANK-ONLY-REF-577,INR,bank
B4237,2025-10-21,148416.0,BigBasket,bigbasket,BANK-ONLY-REF-771,INR,bank
B4238,2025-11-02,141891.0,Flipkart,flipkart,BANK-ONLY-REF-138,INR,bank
B4239,2025-11-12,131938.0,Apple Store,apple store,BANK-ONLY-REF-980,INR,bank
B4240,2025-10-01,131989.0,Air India,air,BANK-ONLY-REF-691,INR,bank
B4241,2025-10-26,117632.0,Air India,air,BANK-ONLY-REF-321,INR,bank
B4242,2025-10-30,104059.0,Reliance Mart,reliance mart,BANK-ONLY-REF-227,INR,bank
B4243,2025-10-13,142663.0,Air India,air,BANK-ONLY-REF-538,INR,bank
B4244,2025-10-02,112370.0,Swiggy,swiggy,BANK-ONLY-REF-258,INR,bank
B4245,2025-10-29,102409.0,Reliance Mart,reliance mart,BANK-ONLY-REF-452,INR,bank
B4246,2025-11-26,114592.0,Apple Store,apple store,BANK-ONLY-REF-853,INR,bank
B4247,2025-11-24,108818.0,Amazon India,amazon,BANK-ONLY-REF-716,INR,bank
B4248,2025-11-25,105529.0,Paytm Mall,paytm mall,BANK-ONLY-REF-178,INR,bank
B4249,2025-11-25,95798.0,Paytm Mall,paytm mall,BANK-ONLY-REF-223,INR,bank
B4250,2025-11-19,123124.0,BigBasket,bigbasket,BANK-ONLY-REF-108,INR,bank
B4251,2025-11-23,115620.0,BigBasket,bigbasket,BANK-ONLY-REF-714,INR,bank
B4252,2025-11-23,127495.0,Spotify,spotify,BANK-ONLY-REF-172,INR,bank
B4253,2025-10-23,108343.0,Uber,uber,BANK-ONLY-REF-182,INR,bank
B4254,2025-11-08,99557.0,DMart,dmart,BANK-ONLY-REF-400,INR,bank
B4255,2025-11-15,146983.0,IRCTC,irctc,BANK-ONLY-REF-296,INR,bank
B4256,2025-10-11,90471.0,BookMyShow,bookmyshow,BANK-ONLY-REF-945,INR,bank
B4257,2025-10-17,106171.0,Uber,uber,BANK-ONLY-REF-769,INR,bank
B4258,2025-10-11,122629.0,Myntra,myntra,BANK-ONLY-REF-384,INR,bank
B4259,2025-10-27,131255.0,Ola,ola,BANK-ONLY-REF-697,INR,bank
B4260,2025-10-21,110306.0,BigBasket,bigbasket,BANK-ONLY-REF-774,INR,bank
B4261,2025-11-18,143923.0,Air India,air,BANK-ONLY-REF-772,INR,bank
B4262,2025-10-15,144130.0,Myntra,myntra,BANK-ONLY-REF-446,INR,bank
B4263,2025-10-15,127448.0,Amazon India,amazon,BANK-ONLY-REF-474,INR,bank
B4264,2025-11-04,93595.0,Apple Store,apple store,BANK-ONLY-REF-565,INR,bank
B4265,2025-10-29,143742.0,Flipkart,flipkart,BANK-ONLY-REF-571,INR,bank
B4266,2025-10-28,119003.0,Reliance Mart,reliance mart,BANK-ONLY-REF-694,INR,bank
B4267,2025-11-14,129774.0,Amazon India,amazon,BANK-ONLY-REF-426,INR,bank
B4268,2025-11-20,114514.0,Paytm Mall,paytm mall,BANK-ONLY-REF-898,INR,bank
B4269,2025-11-30,107239.0,Amazon India,amazon,BANK-ONLY-REF-788,INR,bank
B4270,2025-10-23,145248.0,Swiggy,swiggy,BANK-ONLY-REF-894,INR,bank
B4271,2025-11-09,95731.0,Ola,ola,BANK-ONLY-REF-646,INR,bank
B4272,2025-11-28,103479.0,Uber,uber,BANK-ONLY-REF-686,INR,bank
B4273,2025-10-11,119539.0,Amazon India,amazon,BANK-ONLY-REF-173,INR,bank
B4274,2025-11-20,141213.0,Myntra,myntra,BANK-ONLY-REF-898,INR,bank
B4275,2025-10-11,125979.0,BookMyShow,bookmyshow,BANK-ONLY-REF-787,INR,bank
B4276,2025-10-31,93553.0,IRCTC,irctc,BANK-ONLY-REF-982,INR,bank
B4277,2025-10-08,140234.0,Air India,air,BANK-ONLY-REF-241,INR,bank
B4278,2025-11-18,141532.0,Swiggy,swiggy,BANK-ONLY-REF-459,INR,bank
B4279,2025-11-09,99180.0,Reliance Mart,reliance mart,BANK-ONLY-REF-756,INR,bank
B4280,2025-11-02,128754.0,Myntra,myntra,BANK-ONLY-REF-726,INR,bank
B4281,2025-11-29,105649.0,Zomato,zomato,BANK-ONLY-REF-368,INR,bank
B4282,2025-11-30,91878.0,Amazon India,amazon,BANK-ONLY-REF-928,INR,bank
B4283,2025-11-02,148786.0,Swiggy,swiggy,BANK-ONLY-REF-210,INR,bank
B4284,2025-10-28,90252.0,BigBasket,bigbasket,BANK-ONLY-REF-189,INR,bank
B4285,2025-10-30,147557.0,Myntra,myntra,BANK-ONLY-REF-677,INR,bank
B4286,2025-11-16,125416.0,MakeMyTrip,makemytrip,BANK-ONLY-REF-779,INR,bank
B4287,2025-11-16,117378.0,BigBasket,bigbasket,BANK-ONLY-REF-811,INR,bank
B4288,2025-11-01,107133.0,Google Play,google play,BANK-ONLY-REF-513,INR,bank
B4289,2025-11-02,123607.0,Air India,air,BANK-ONLY-REF-940,INR,bank
B4290,2025-10-26,136399.0,Uber,uber,BANK-ONLY-REF-608,INR,bank
B4291,2025-11-10,120384.0,MakeMyTrip,makemytrip,BANK-ONLY-REF-499,INR,bank
B4292,2025-10-24,94894.0,BookMyShow,bookmyshow,BANK-ONLY-REF-326,INR,bank
B4293,2025-11-29,130738.0,DMart,dmart,BANK-ONLY-REF-288,INR,bank
B4294,2025-11-27,140344.0,Uber,uber,BANK-ONLY-REF-612,INR,bank
B4295,2025-11-20,146509.0,Spotify,spotify,BANK-ONLY-REF-761,INR,bank
B4296,2025-10-13,110246.0,Reliance Mart,reliance mart,BANK-ONLY-REF-748,INR,bank
B4297,2025-11-05,146146.0,Paytm Mall,paytm mall,BANK-ONLY-REF-545,INR,bank
B4298,2025-10-01,96715.0,Amazon India,amazon,BANK-ONLY-REF-757,INR,bank
B4299,2025-10-11,138931.0,BookMyShow,bookmyshow,BANK-ONLY-REF-557,INR,bank
B4300,2025-11-13,115623.0,IndiGo,indigo,BANK-ONLY-REF-568,INR,bank
B4301,2025-11-14,128556.0,Google Play,google play,BANK-ONLY-REF-121,INR,bank
B4302,2025-11-07,122290.0,MakeMyTrip,makemytrip,BANK-ONLY-REF-750,INR,bank
B4303,2025-10-28,125203.0,Reliance Mart,reliance mart,BANK-ONLY-REF-501,INR,bank
B4304,2025-10-19,113286.0,Ola,ola,BANK-ONLY-REF-462,INR,bank
B4305,2025-11-14,102605.0,Air India,air,BANK-ONLY-REF-541,INR,bank
B4306,2025-10-20,147983.0,Air India,air,BANK-ONLY-REF-741,INR,bank
B4307,2025-10-17,132599.0,Ola,ola,BANK-ONLY-REF-405,INR,bank
B4308,2025-11-06,98287.0,Netflix,netflix,BANK-ONLY-REF-631,INR,bank
B4309,2025-10-18,132268.0,Zomato,zomato,BANK-ONLY-REF-441,INR,bank
B4310,2025-10-17,135013.0,Paytm Mall,paytm mall,BANK-ONLY-REF-505,INR,bank
B4311,2025-10-14,140105.0,IRCTC,irctc,BANK-ONLY-REF-349,INR,bank
B4312,2025-11-20,102896.0,Myntra,myntra,BANK-ONLY-REF-331,INR,bank
B4313,2025-10-02,137806.0,Myntra,myntra,BANK-ONLY-REF-639,INR,bank
B4314,2025-11-16,123230.0,BigBasket,bigbasket,BANK-ONLY-REF-585,INR,bank
B4315,2025-10-26,118398.0,Swiggy,swiggy,BANK-ONLY-REF-505,INR,bank
B4316,2025-11-01,113452.0,BigBasket,bigbasket,BANK-ONLY-REF-606,INR,bank
B4317,2025-11-29,135966.0,MakeMyTrip,makemytrip,BANK-ONLY-REF-972,INR,bank
B4318,2025-10-21,102689.0,Myntra,myntra,BANK-ONLY-REF-608,INR,bank
B4319,2025-10-12,109153.0,Air India,air,BANK-ONLY-REF-573,INR,bank
B4320,2025-11-15,115994.0,Ola,ola,BANK-ONLY-REF-978,INR,bank
B4321,2025-10-27,118737.0,Apple Store,apple store,BANK-ONLY-REF-442,INR,bank
B4322,2025-10-22,117567.0,BigBasket,bigbasket,BANK-ONLY-REF-495,INR,bank
B4323,2025-10-27,104215.0,DMart,dmart,BANK-ONLY-REF-585,INR,bank
B4324,2025-11-16,143519.0,Apple Store,apple store,BANK-ONLY-REF-248,INR,bank
B4325,2025-11-19,134396.0,BookMyShow,bookmyshow,BANK-ONLY-REF-905,INR,bank
B4326,2025-10-03,105012.0,BigBasket,bigbasket,BANK-ONLY-REF-911,INR,bank
B4327,2025-10-10,93464.0,Paytm Mall,paytm mall,BANK-ONLY-REF-348,INR,bank
B4328,2025-11-04,100295.0,Flipkart,flipkart,BANK-ONLY-REF-793,INR,bank
B4329,2025-11-03,102488.0,BookMyShow,bookmyshow,BANK-ONLY-REF-582,INR,bank
B4330,2025-11-17,124367.0,Netflix,netflix,BANK-ONLY-REF-706,INR,bank
B4331,2025-10-01,119754.0,Swiggy,swiggy,BANK-ONLY-REF-358,INR,bank
B4332,2025-10-11,128194.0,Paytm Mall,paytm mall,BANK-ONLY-REF-849,INR,bank
B4333,2025-10-28,134719.0,MakeMyTrip,makemytrip,BANK-ONLY-REF-817,INR,bank
B4334,2025-11-08,148160.0,Uber,uber,BANK-ONLY-REF-189,INR,bank
B4335,2025-10-17,111675.0,Amazon India,amazon,BANK-ONLY-REF-607,INR,bank
B4336,2025-11-18,109691.0,Flipkart,flipkart,BANK-ONLY-REF-595,INR,bank
B4337,2025-10-20,106174.0,MakeMyTrip,makemytrip,BANK-ONLY-REF-631,INR,bank
B4338,2025-10-12,142112.0,Air India,air,BANK-ONLY-REF-369,INR,bank
B4339,2025-11-07,105106.0,Air India,air,BANK-ONLY-REF-545,INR,bank
B4340,2025-11-10,120593.0,Google Play,google play,BANK-ONLY-REF-449,INR,bank
B4341,2025-10-21,111858.0,IndiGo,indigo,BANK-ONLY-REF-194,INR,bank
B4342,2025-10-17,95229.0,IRCTC,irctc,BANK-ONLY-REF-749,INR,bank
B4343,2025-10-31,107572.0,BookMyShow,bookmyshow,BANK-ONLY-REF-110,INR,bank
B4344,2025-10-07,112989.0,Paytm Mall,paytm mall,BANK-ONLY-REF-527,INR,bank
B4345,2025-10-20,125930.0,DMart,dmart,BANK-ONLY-REF-959,INR,bank
B4346,2025-11-06,147429.0,Zomato,zomato,BANK-ONLY-REF-266,INR,bank
B4347,2025-10-09,128386.0,MakeMyTrip,makemytrip,BANK-ONLY-REF-453,INR,bank
B4348,2025-10-03,101960.0,Ola,ola,BANK-ONLY-REF-539,INR,bank
B4349,2025-11-26,91764.0,MakeMyTrip,makemytrip,BANK-ONLY-REF-699,INR,bank
B4350,2025-10-13,142812.0,Ola,ola,BANK-ONLY-REF-880,INR,bank
B4351,2025-11-23,115943.0,Apple Store,apple store,BANK-ONLY-REF-208,INR,bank
B4352,2025-11-09,107537.0,IndiGo,indigo,BANK-ONLY-REF-572,INR,bank
B4353,2025-10-07,138208.0,MakeMyTrip,makemytrip,BANK-ONLY-REF-221,INR,bank
B4354,2025-11-08,123830.0,IndiGo,indigo,BANK-ONLY-REF-199,INR,bank
B4355,2025-10-13,113488.0,DMart,dmart,BANK-ONLY-REF-252,INR,bank
B4356,2025-10-13,93430.0,DMart,dmart,BANK-ONLY-REF-816,INR,bank
B4357,2025-11-12,102634.0,Air India,air,BANK-ONLY-REF-308,INR,bank
B4358,2025-11-24,100357.0,Netflix,netflix,BANK-ONLY-REF-246,INR,bank
B4359,2025-11-09,126943.0,IRCTC,irctc,BANK-ONLY-REF-767,INR,bank
B4360,2025-10-06,92054.0,IndiGo,indigo,BANK-ONLY-REF-358,INR,bank
B4361,2025-10-15,111367.0,Swiggy,swiggy,BANK-ONLY-REF-415,INR,bank
B4362,2025-10-20,106874.0,Ola,ola,BANK-ONLY-REF-245,INR,bank
B4363,2025-10-27,132560.0,Reliance Mart,reliance mart,BANK-ONLY-REF-480,INR,bank
B4364,2025-11-25,132982.0,MakeMyTrip,makemytrip,BANK-ONLY-REF-434,INR,bank
B4365,2025-11-29,127092.0,Paytm Mall,paytm mall,BANK-ONLY-REF-898,INR,bank
B4366,2025-11-20,119932.0,Swiggy,swiggy,BANK-ONLY-REF-513,INR,bank
B4367,2025-10-28,138357.0,BookMyShow,bookmyshow,BANK-ONLY-REF-269,INR,bank
B4368,2025-10-29,114421.0,Apple Store,apple store,BANK-ONLY-REF-875,INR,bank
B4369,2025-10-29,128297.0,Reliance Mart,reliance mart,BANK-ONLY-REF-495,INR,bank
B4370,2025-10-15,121645.0,Flipkart,flipkart,BANK-ONLY-REF-547,INR,bank
B4371,2025-11-27,100579.0,Google Play,google play,BANK-ONLY-REF-542,INR,bank
B4372,2025-11-09,138933.0,Flipkart,flipkart,BANK-ONLY-REF-813,INR,bank
B4373,2025-10-07,92025.0,Paytm Mall,paytm mall,BANK-ONLY-REF-657,INR,bank
B4374,2025-10-22,133937.0,BookMyShow,bookmyshow,BANK-ONLY-REF-552,INR,bank
B4375,2025-10-03,107125.0,Google Play,google play,BANK-ONLY-REF-485,INR,bank
B4376,2025-10-19,145705.0,Flipkart,flipkart,BANK-ONLY-REF-615,INR,bank
B4377,2025-10-20,114708.0,Myntra,myntra,BANK-ONLY-REF-360,INR,bank
B4378,2025-11-21,115513.0,Apple Store,apple store,BANK-ONLY-REF-855,INR,bank
B4379,2025-10-27,112009.0,Swiggy,swiggy,BANK-ONLY-REF-665,INR,bank
B4380,2025-10-06,140134.0,DMart,dmart,BANK-ONLY-REF-856,INR,bank
B4381,2025-10-16,122388.0,IRCTC,irctc,BANK-ONLY-REF-272,INR,bank
B4382,2025-10-04,119574.0,Apple Store,apple store,BANK-ONLY-REF-330,INR,bank
B4383,2025-10-17,115541.0,Flipkart,flipkart,BANK-ONLY-REF-279,INR,bank
B4384,2025-10-03,140864.0,Reliance Mart,reliance mart,BANK-ONLY-REF-813,INR,bank
B4385,2025-10-25,130584.0,Amazon India,amazon,BANK-ONLY-REF-647,INR,bank
B4386,2025-10-28,109962.0,BookMyShow,bookmyshow,BANK-ONLY-REF-470,INR,bank
B4387,2025-10-19,147688.0,Spotify,spotify,BANK-ONLY-REF-758,INR,bank
B4388,2025-10-11,103221.0,Netflix,netflix,BANK-ONLY-REF-423,INR,bank
B4389,2025-10-18,104619.0,Spotify,spotify,BANK-ONLY-REF-804,INR,bank
B4390,2025-10-29,135548.0,Google Play,google play,BANK-ONLY-REF-428,INR,bank
B4391,2025-11-20,130329.0,Paytm Mall,paytm mall,BANK-ONLY-REF-205,INR,bank
B4392,2025-10-21,116667.0,Flipkart,flipkart,BANK-ONLY-REF-735,INR,bank
B4393,2025-11-03,125167.0,IndiGo,indigo,BANK-ONLY-REF-915,INR,bank
B4394,2025-11-01,145017.0,IRCTC,irctc,BANK-ONLY-REF-263,INR,bank
B4395,2025-10-17,147559.0,Amazon India,amazon,BANK-ONLY-REF-635,INR,bank
B4396,2025-10-28,119158.0,Apple Store,apple store,BANK-ONLY-REF-233,INR,bank
B4397,2025-10-03,93718.0,DMart,dmart,BANK-ONLY-REF-804,INR,bank
B4398,2025-11-24,95117.0,Swiggy,swiggy,BANK-ONLY-REF-690,INR,bank
B4399,2025-10-05,110721.0,Uber,uber,BANK-ONLY-REF-788,INR,bank
B4400,2025-10-18,136585.0,Google Play,google play,BANK-ONLY-REF-261,INR,bank
B4401,2025-10-14,115007.0,BookMyShow,bookmyshow,BANK-ONLY-REF-391,INR,bank
B4402,2025-10-08,102625.0,Zomato,zomato,BANK-ONLY-REF-242,INR,bank
B4403,2025-11-02,92771.0,Paytm Mall,paytm mall,BANK-ONLY-REF-183,INR,bank
B4404,2025-10-09,101023.0,DMart,dmart,BANK-ONLY-REF-499,INR,bank
B4405,2025-10-20,110319.0,Netflix,netflix,BANK-ONLY-REF-204,INR,bank
B4406,2025-10-18,141369.0,Google Play,google play,BANK-ONLY-REF-560,INR,bank
B4407,2025-10-16,119931.0,Myntra,myntra,BANK-ONLY-REF-122,INR,bank
B4408,2025-10-26,135341.0,Zomato,zomato,BANK-ONLY-REF-837,INR,bank
B4409,2025-11-12,121192.0,BigBasket,bigbasket,BANK-ONLY-REF-312,INR,bank
B4410,2025-11-13,101811.0,Amazon India,amazon,BANK-ONLY-REF-556,INR,bank
B4411,2025-11-28,115061.0,BigBasket,bigbasket,BANK-ONLY-REF-554,INR,bank
B4412,2025-10-16,111730.0,Amazon India,amazon,BANK-ONLY-REF-212,INR,bank
B4413,2025-10-03,118010.0,IRCTC,irctc,BANK-ONLY-REF-513,INR,bank
B4414,2025-11-12,109057.0,IRCTC,irctc,BANK-ONLY-REF-907,INR,bank
B4415,2025-11-08,121684.0,Myntra,myntra,BANK-ONLY-REF-537,INR,bank
B4416,2025-10-03,141611.0,Air India,air,BANK-ONLY-REF-600,INR,bank
B4417,2025-10-31,135721.0,Apple Store,apple store,BANK-ONLY-REF-327,INR,bank
B4418,2025-10-29,90117.0,Reliance Mart,reliance mart,BANK-ONLY-REF-451,INR,bank
B4419,2025-11-10,93686.0,Swiggy,swiggy,BANK-ONLY-REF-221,INR,bank
B4420,2025-10-24,129792.0,Flipkart,flipkart,BANK-ONLY-REF-860,INR,bank
B4421,2025-11-06,106000.0,Apple Store,apple store,BANK-ONLY-REF-219,INR,bank
B4422,2025-11-23,144599.0,Myntra,myntra,BANK-ONLY-REF-428,INR,bank
B4423,2025-10-07,114818.0,IRCTC,irctc,BANK-ONLY-REF-228,INR,bank
B4424,2025-11-04,110136.0,IndiGo,indigo,BANK-ONLY-REF-124,INR,bank
B4425,2025-10-16,149840.0,Spotify,spotify,BANK-ONLY-REF-555,INR,bank
B4426,2025-11-05,120922.0,Air India,air,BANK-ONLY-REF-899,INR,bank
B4427,2025-11-03,132140.0,BigBasket,bigbasket,BANK-ONLY-REF-871,INR,bank
B4428,2025-10-20,113780.0,Google Play,google play,BANK-ONLY-REF-327,INR,bank
B4429,2025-11-09,99392.0,Myntra,myntra,BANK-ONLY-REF-177,INR,bank
B4430,2025-11-21,115620.0,BookMyShow,bookmyshow,BANK-ONLY-REF-347,INR,bank
B4431,2025-10-26,92682.0,Flipkart,flipkart,BANK-ONLY-REF-121,INR,bank
B4432,2025-10-26,146195.0,BookMyShow,bookmyshow,BANK-ONLY-REF-936,INR,bank
B4433,2025-11-14,124284.0,Amazon India,amazon,BANK-ONLY-REF-497,INR,bank
B4434,2025-11-02,110539.0,MakeMyTrip,makemytrip,BANK-ONLY-REF-597,INR,bank
B4435,2025-10-15,111132.0,Uber,uber,BANK-ONLY-REF-631,INR,bank
