id,date,amount,merchant,reference,currency
L3707,2025-10-23,806,IndiGo,D897M7SWLB,INR
L3708,2025-11-07,2519,Zomato,GLZJDU5NXP,INR
L3709,2025-10-02,201,Netflix,7V1FB80VRI,INR
L3710,2025-10-20,5000,IndiGo,XL98TESFWF,INR
L3711,2025-11-07,288,Google Play,69JZJZBWZ7,INR
L3712,2025-10-15,4992,BigBasket,8LOCEW4EJK,INR
L3713,2025-10-04,9982,Air India,FW06FCCECE,INR
L3714,2025-11-07,5014,Amazon India,E58FVSEA1S,INR
L3715,2025-10-08,4980,IRCTC,THWI49BWBG,INR
L3716,2025-11-25,2499,Apple Store,KBWDN3SXQY,INR
L3717,2025-11-17,1497,DMart,FCUDBE6FCE,INR
L3718,2025-10-24,15011,Apple Store,VWRFXFL70J,INR
L3719,2025-11-04,814,Apple Store,5ZJG5BCIN8,INR
L3720,2025-10-21,2506,DMart,WTC2VY2DXI,INR
L3721,2025-10-23,1004,DMart,RUKT5GA3UE,INR
L3722,2025-11-13,809,MakeMyTrip,Z0XJ3VBD6Y,INR
L3723,2025-10-03,185,Amazon India,7YZLPKEBU9,INR
L3724,2025-10-31,1504,BookMyShow,A92MV9GV3S,INR
L3725,2025-10-22,2498,Amazon India,6Y4174XEY6,INR
L3726,2025-11-26,14989,Amazon India,76ANO9VP89,INR
L3727,2025-11-04,808,Swiggy,3GDWJSX0UB,INR
L3728,2025-11-13,9999,Paytm Mall,H73ESAWEGG,INR
L3729,2025-11-25,2505,Google Play,MMUDDCSNFU,INR
L3730,2025-10-27,1510,Uber,KK5ZOS99PF,INR
L3731,2025-10-07,217,Myntra,JO8ZFUQAGK,INR
L3732,2025-10-05,998,Air India,KSSALTH3AI,INR
L3733,2025-10-12,14993,Myntra,B1R4F1MRUQ,INR
L3734,2025-10-15,497,Apple Store,UUII0VW45A,INR
L3735,2025-10-01,207,Amazon India,MOZGNMO020,INR
L3736,2025-10-12,15012,IRCTC,0X5E63C961,INR
L3737,2025-10-06,25013,Netflix,MAS5WMXCPR,INR
L3738,2025-10-24,205,Google Play,NC9GY3BSDL,INR
L3739,2025-11-21,4982,DMart,G7VAI53Q5B,INR
L3740,2025-10-26,213,DMart,3MVACTFSHB,INR
L3741,2025-10-11,187,Ola,XY2RF58MPT,INR
L3742,2025-11-26,14999,BigBasket,PNKE7QDE6U,INR
L3743,2025-10-28,14989,Amazon India,NQWBHZQ47N,INR
L3744,2025-10-24,798,IRCTC,PYHK1GQP4S,INR
L3745,2025-11-04,214,Air India,G19AN95ESG,INR
L3746,2025-10-05,10003,Air India,0FAC4UF5EG,INR
L3747,2025-11-24,1515,DMart,X8YI2FVL95,INR
L3748,2025-10-04,482,Uber,GGXTTYE71G,INR
L3749,2025-10-11,198,Google Play,PHVZD8GEJB,INR
L3750,2025-10-20,25004,Myntra,56VZYKIX7E,INR
L3751,2025-10-24,2500,Myntra,BK9MNPBBPR,INR
L3752,2025-11-21,814,Myntra,SD8GEC2H6O,INR
L3753,2025-10-24,9987,IRCTC,6885DGTI0T,INR
L3754,2025-10-29,480,MakeMyTrip,2BGH42FN76,INR
L3755,2025-10-24,217,Flipkart,VPEWKMK2ZP,INR
L3756,2025-10-29,14999,Ola,LS3T98YB7B,INR
L3757,2025-10-27,1507,Ola,WOIS487OFS,INR
L3758,2025-10-15,15014,BigBasket,EYWJENPBSR,INR
L3759,2025-10-09,15007,Ola,08T7MHUOTE,INR
L3760,2025-11-04,506,Air India,N2S8T3NKOM,INR
L3761,2025-10-13,9991,DMart,Z5DT8OXW7B,INR
L3762,2025-11-21,1515,Netflix,TBX5MYIG90,INR
L3763,2025-11-28,15015,Swiggy,ZAPE3WGYS0,INR
L3764,2025-11-11,511,Spotify,9DTEBH92BI,INR
L3765,2025-11-25,5008,DMart,KP1USMAGIM,INR
L3766,2025-10-24,5003,Paytm Mall,KB0T27TDJU,INR
L3767,2025-10-25,287,BookMyShow,1IP749S9DW,INR
L3768,2025-11-02,1503,BigBasket,G67SCW3XKC,INR
L3769,2025-10-31,481,DMart,OQIIPRG2BA,INR
L3770,2025-11-20,1015,DMart,91T03OLLW0,INR
L3771,2025-10-16,309,Amazon India,FY1BVW4WB3,INR
L3772,2025-11-18,480,BigBasket,KU32UPTEPK,INR
L3773,2025-10-25,15019,Zomato,QGKZ1L88HA,INR
L3774,2025-11-08,9995,Paytm Mall,KZVXIX2YNB,INR
L3775,2025-10-30,24999,BigBasket,6IG7IZ3PN8,INR
L3776,2025-10-08,501,Ola,9LD52M8H6H,INR
L3777,2025-11-10,182,Apple Store,SNAQPMB9HH,INR
L3778,2025-10-17,4992,Zomato,KEUQJZMKT7,INR
L3779,2025-11-19,24982,Swiggy,WO65JGOO1K,INR
L3780,2025-11-26,1503,Reliance Mart,FHA7GUWYQD,INR
L3781,2025-10-09,24995,Spotify,PLGIHH5A8L,INR
L3782,2025-10-07,318,IRCTC,MIIKGX8ZSN,INR
L3783,2025-11-03,5002,Myntra,YHSC2WFCV7,INR
L3784,2025-11-18,10010,Ola,PMIAI73US1,INR
L3785,2025-10-13,200,Myntra,DY1K0WUAGW,INR
L3786,2025-10-14,291,Zomato,GO9QGHWSTL,INR
L3787,2025-10-04,25011,BookMyShow,XOY8URPV9U,INR
L3788,2025-11-09,219,Apple Store,3STR1AJHP9,INR
L3789,2025-10-12,25007,Reliance Mart,9MF25OM0GP,INR
L3790,2025-11-04,14995,Apple Store,H0AI88JLRU,INR
L3791,2025-10-21,9986,Uber,RE73J03JNZ,INR
L3792,2025-11-01,4985,Amazon India,KR2176TS4V,INR
L3793,2025-11-26,781,BigBasket,UYOTEIBLPZ,INR
L3794,2025-10-22,4983,Zomato,F8Z07C0K1U,INR
L3795,2025-10-29,4980,Paytm Mall,BOY8GJPQVU,INR
L3796,2025-10-24,10007,Zomato,IBI3ESOJUB,INR
L3797,2025-11-13,217,Amazon India,EAXK3GJK4X,INR
L3798,2025-10-24,819,Google Play,I07JE2ZSS5,INR
L3799,2025-11-20,816,Uber,TB7LHIJVQE,INR
L3800,2025-11-24,1007,Paytm Mall,Z1TEJRTMLT,INR
L3801,2025-11-12,815,Apple Store,R4K00X57F2,INR
L3802,2025-10-29,4991,BookMyShow,Y8GPV8XLKW,INR
L3803,2025-11-29,10001,Myntra,UFPP0TY35U,INR
L3804,2025-10-08,1505,Netflix,AG53BKY557,INR
L3805,2025-11-20,207,Myntra,PWSJ56M7FQ,INR
L3806,2025-10-27,2498,Air India,YPMKTJ32ZQ,INR
L3807,2025-11-11,10004,Paytm Mall,3TYR5O2AFN,INR
L3808,2025-10-28,188,Amazon India,TG6TPB11KN,INR
L3809,2025-10-19,2494,BigBasket,M5Q8XQXUM9,INR
L3810,2025-11-21,1481,Myntra,5IM377ZIJT,INR
L3811,2025-11-30,209,Apple Store,2JO5Q52V5T,INR
L3812,2025-11-05,805,Uber,0G8VD0ND08,INR
L3813,2025-10-18,9990,DMart,0KBDRZ3G15,INR
L3814,2025-11-04,1009,Amazon India,J3RARAALRK,INR
L3815,2025-11-22,297,Reliance Mart,4K8C9341EM,INR
L3816,2025-10-05,4999,Ola,NHS1JQR54L,INR
L3817,2025-11-04,15009,MakeMyTrip,BKK2W7U93V,INR
L3818,2025-10-15,985,BigBasket,M3A3LXQCGO,INR
L3819,2025-10-01,1497,Paytm Mall,MR7CR1DS7I,INR
L3820,2025-11-14,1012,DMart,WIBLNKO4XE,INR
L3821,2025-10-03,9996,Ola,RG452P3LKL,INR
L3822,2025-10-09,4994,BigBasket,4YUZG4H0PP,INR
L3823,2025-11-14,25015,Myntra,SO68WU91EE,INR
L3824,2025-11-16,988,BigBasket,FUXG20HYF9,INR
L3825,2025-11-12,805,Apple Store,9P9RSSFPO7,INR
L3826,2025-11-29,1496,Apple Store,J4IF95SDLE,INR
L3827,2025-10-10,2504,Myntra,Z2HPYNO334,INR
L3828,2025-10-27,14992,Flipkart,MR3IEYGHF6,INR
L3829,2025-11-03,9979,Spotify,YN3KJWACM6,INR
L3830,2025-10-23,1481,BookMyShow,56O85I41J2,INR
L3831,2025-11-25,499,MakeMyTrip,INUZZ4ELH2,INR
L3832,2025-10-01,10002,IRCTC,DE44EQ98KQ,INR
L3833,2025-10-19,811,Google Play,2KAXYWF4HG,INR
L3834,2025-11-13,492,Zomato,RMFON2146S,INR
L3835,2025-11-02,1507,Paytm Mall,EZ16PDNV54,INR
L3836,2025-11-22,183,BigBasket,LX9B45DLMB,INR
L3837,2025-10-14,2498,Ola,XXOO07GYNK,INR
L3838,2025-11-21,24988,Spotify,WNF79HO7DW,INR
L3839,2025-11-05,15007,Paytm Mall,UI07F0HS1X,INR
L3840,2025-10-07,5015,Google Play,C90XY70CR9,INR
L3841,2025-10-30,4993,Apple Store,Q8CKGM71QC,INR
L3842,2025-11-14,2500,Google Play,2LJCLXUKJS,INR
L3843,2025-10-07,4995,Apple Store,4U20KXWVR7,INR
L3844,2025-10-04,15013,DMart,6KJC9L24FS,INR
L3845,2025-11-14,785,Myntra,5U6XKN4TUK,INR
L3846,2025-11-01,994,Air India,22N93OIHHO,INR
L3847,2025-11-02,15012,IRCTC,0XPDIHSR7X,INR
L3848,2025-11-18,2483,IRCTC,N2NDUBWR93,INR
L3849,2025-11-14,179,Spotify,GNV1ATBIQJ,INR
L3850,2025-11-18,14988,Paytm Mall,R55GHKC46V,INR
L3851,2025-10-18,25012,Amazon India,WHEUVR4X4T,INR
L3852,2025-10-26,490,Google Play,NK9NQ04VAT,INR
L3853,2025-11-13,25009,Google Play,FSO3DAKMNV,INR
L3854,2025-10-15,1484,Paytm Mall,ZZIAGIOF7K,INR
L3855,2025-11-23,15009,Ola,1JM8LNW4BP,INR
L3856,2025-10-07,982,Swiggy,C0FN2AHO97,INR
L3857,2025-11-02,303,Air India,XGB7W6L6IA,INR
L3858,2025-10-11,1515,BigBasket,4BY1WMI3XL,INR
L3859,2025-10-30,14980,Uber,AWGXSSAICB,INR
L3860,2025-11-30,802,Swiggy,8CHDCDM2KZ,INR
L3861,2025-11-04,808,BigBasket,AA1GNIY15Y,INR
L3862,2025-10-07,1511,BookMyShow,0FGUCFQBJK,INR
L3863,2025-10-12,1008,Uber,G9WB39K2JI,INR
L3864,2025-11-02,283,Zomato,3M66EKKST8,INR
L3865,2025-11-13,15010,IndiGo,V8A50Y7LJZ,INR
L3866,2025-10-23,287,IndiGo,M4RSV2W364,INR
L3867,2025-11-16,187,Paytm Mall,UHLZLHGWNN,INR
L3868,2025-10-15,14986,Amazon India,J8EBMOCNJD,INR
L3869,2025-10-09,1007,IndiGo,0JNEHW86S6,INR
L3870,2025-10-21,4987,BookMyShow,8PLJJ6PQPQ,INR
L3871,2025-10-04,15000,Air India,Q5GGR4QMFD,INR
L3872,2025-11-11,10019,Air India,2BBANLSSN3,INR
L3873,2025-11-25,297,Amazon India,UW0D12T2UR,INR
L3874,2025-11-24,24998,Reliance Mart,LKIK2L4V7H,INR
L3875,2025-10-01,9993,Flipkart,OL5T84C0Y0,INR
L3876,2025-11-08,1516,Zomato,VFWUULV66O,INR
L3877,2025-11-03,4981,Spotify,9QDF80OZ1W,INR
L3878,2025-10-30,15014,Uber,ZTNB67EMM1,INR
L3879,2025-11-22,1507,Uber,BPBONDMR4R,INR
L3880,2025-11-20,15004,Myntra,R36HTETCUF,INR
L3881,2025-11-19,2485,BigBasket,LX22KF4N9D,INR
L3882,2025-10-28,280,Paytm Mall,IDPGZ3GRSR,INR
L3883,2025-11-11,25010,Apple Store,J5QTC97BXR,INR
L3884,2025-10-06,14997,BigBasket,RBPQVEO4PK,INR
L3885,2025-10-01,514,Netflix,I3NT3N9EZ7,INR
L3886,2025-10-10,9988,DMart,2F1411BN2Q,INR
L3887,2025-10-23,14997,BigBasket,LWG5HDHBPZ,INR
L3888,2025-10-21,24988,Air India,KMY4Z2UNAK,INR
L3889,2025-10-21,788,Netflix,6ASZXT77HZ,INR
L3890,2025-11-20,15015,Uber,LKJTOJWHL6,INR
L3891,2025-10-07,14982,BigBasket,S89WUB75KU,INR
L3892,2025-11-01,24979,Apple Store,KFK593A7BA,INR
L3893,2025-11-12,25008,Google Play,ZJT85RM74X,INR
L3894,2025-10-27,179,IRCTC,ZDJWDZL9ZF,INR
L3895,2025-11-18,312,Myntra,Z1MCL1SQVE,INR
L3896,2025-11-09,14997,IRCTC,7ZI8BAT2UL,INR
L3897,2025-11-19,24998,Uber,Q3NTNDMAGI,INR
L3898,2025-11-21,24984,Uber,QTXC961XZ8,INR
L3899,2025-10-20,284,Google Play,5YGBC5E1QH,INR
L3900,2025-11-13,214,MakeMyTrip,VMRMFVKFI6,INR
L3901,2025-11-20,24998,MakeMyTrip,087BJCU54R,INR
L3902,2025-11-08,214,IRCTC,IRHHV3P1U9,INR
L3903,2025-10-01,1517,Myntra,UBP3A1A4HC,INR
L3904,2025-10-31,801,Air India,XTXEO95A89,INR
L3905,2025-11-19,794,Swiggy,Z0YWHEI3AN,INR
L3906,2025-11-09,24997,Myntra,YDG49EP162,INR
L3907,2025-10-06,801,Amazon India,WF3GPDEW54,INR
L3908,2025-11-05,2493,Ola,XRUVYYD00D,INR
L3909,2025-10-17,507,Myntra,MUT7DEAM2E,INR
L3910,2025-10-19,814,Netflix,E52TSBHGTC,INR
L3911,2025-10-10,797,Apple Store,WPTPV57NEQ,INR
L3912,2025-10-10,4995,Uber,4M482OAKWK,INR
L3913,2025-11-08,986,Zomato,RLCEJ2HF8M,INR
L3914,2025-10-17,992,Apple Store,9WXOJ8STL2,INR
L3915,2025-11-26,4986,Zomato,2M5M3Y926D,INR
L3916,2025-10-02,1498,MakeMyTrip,4YGVLZ4LWW,INR
L3917,2025-10-09,15013,Netflix,TJ8W1YELFJ,INR
L3918,2025-10-16,2515,Zomato,BDI6PTEYNV,INR
L3919,2025-10-26,10013,Apple Store,OHEY7SP7H0,INR
L3920,2025-11-01,316,Air India,ZZH7UMNZ3E,INR
L3921,2025-11-05,5006,Zomato,JK580V2K2V,INR
L3922,2025-10-18,979,Apple Store,H8WARH8050,INR
L3923,2025-11-16,1494,Apple Store,4VFA0XVYA2,INR
L3924,2025-11-05,986,Zomato,UPSYYJ7QMM,INR
L3925,2025-11-23,1515,Myntra,T5ODLGEYFM,INR
L3926,2025-10-09,15005,DMart,TI4LOZ47Q9,INR
L3927,2025-11-03,4992,DMart,4M72N2PTOB,INR
L3928,2025-11-20,800,BigBasket,K2MUI2R9ZI,INR
L3929,2025-10-29,5009,Flipkart,E1KL85R1PL,INR
L3930,2025-11-16,1010,Reliance Mart,VXP9AKICWV,INR
L3931,2025-10-03,5003,Google Play,37USUTU5MK,INR
L3932,2025-10-16,994,Myntra,D0A9G0AMEV,INR
L3933,2025-11-23,319,IndiGo,0X9GFIRVUB,INR
L3934,2025-10-21,795,Zomato,BWYTGNN97U,INR
L3935,2025-10-04,15000,Google Play,BXT1XMO8YC,INR
L3936,2025-11-19,496,DMart,JKO4O3KOMO,INR
L3937,2025-11-06,4988,Amazon India,T6B6TFF5S4,INR
L3938,2025-10-13,312,BigBasket,XUSY1JW883,INR
L3939,2025-11-22,311,Apple Store,J639JR3F9I,INR
L3940,2025-10-10,290,IRCTC,RDI4RLAHQD,INR
L3941,2025-10-12,25016,BigBasket,SZ62CRFWMU,INR
L3942,2025-11-25,783,Air India,JY04YO3PW2,INR
L3943,2025-10-05,2502,IndiGo,LZV07977Z2,INR
L3944,2025-10-22,783,Zomato,AJI8GBQWBL,INR
L3945,2025-10-12,15012,IRCTC,K9WSVEI84L,INR
L3946,2025-11-13,25010,DMart,EV1IRAXXPQ,INR
L3947,2025-10-16,303,MakeMyTrip,924R6X488F,INR
L3948,2025-11-06,10011,Flipkart,B6X3C4GXXQ,INR
L3949,2025-10-26,25018,Apple Store,DOM5MS78Z0,INR
L3950,2025-10-01,2483,Apple Store,71XBUSBGRR,INR
L3951,2025-10-21,5017,IRCTC,AEJX5PW290,INR
L3952,2025-11-17,1507,IRCTC,R88OZBR0CD,INR
L3953,2025-11-27,186,Amazon India,QHRPOXZZ97,INR
L3954,2025-10-27,202,DMart,GZE4KHYAKQ,INR
L3955,2025-10-03,24981,BigBasket,PUZFAB361S,INR
L3956,2025-11-28,798,BigBasket,BINY4DCVTT,INR
L3957,2025-11-24,14984,Swiggy,RB2Q5OE15E,INR
L3958,2025-10-31,280,IndiGo,OX35WRZ3K9,INR
L3959,2025-10-16,1001,Spotify,K6ESQCADNQ,INR
L3960,2025-10-24,1015,BookMyShow,HX0BOIYRZY,INR
L3961,2025-10-24,204,BookMyShow,7I0EJTSCUO,INR
L3962,2025-11-25,9993,Apple Store,L7R4D2VKQ4,INR
L3963,2025-11-03,14989,Paytm Mall,QPRKLVSIWK,INR
L3964,2025-11-19,295,Apple Store,MK2LD6BAGP,INR
L3965,2025-11-30,4991,Zomato,JQ3UIJSA64,INR
L3966,2025-11-18,5013,Ola,H6D4QV25ZH,INR
L3967,2025-11-23,10007,Netflix,SKNEOYG6XH,INR
L3968,2025-10-12,284,Flipkart,N81749TWEO,INR
L3969,2025-11-27,1516,Spotify,JDVQVNPLBT,INR
L3970,2025-10-30,25003,IRCTC,9OZQRDAS12,INR
L3971,2025-11-02,24997,Ola,K81SC0DOTJ,INR
L3972,2025-10-18,2499,BigBasket,F1KXIBP3N8,INR
L3973,2025-10-14,24988,Ola,Y6V6C9BREG,INR
L3974,2025-11-06,10010,Spotify,CYI0M5W1QL,INR
L3975,2025-11-29,310,Swiggy,4PUHS777QJ,INR
L3976,2025-11-21,5009,IndiGo,IJ8SKZ9UIP,INR
L3977,2025-11-25,995,Amazon India,MSQMAQ2QG7,INR
L3978,2025-10-24,208,Swiggy,YU77L2ZALS,INR
L3979,2025-11-23,807,Netflix,N25XO7CB5C,INR
L3980,2025-10-07,2495,Myntra,RPB0VDMAQT,INR
L3981,2025-10-14,494,Air India,U988MHF020,INR
L3982,2025-11-09,2495,Air India,J9H6P25P9W,INR
L3983,2025-11-10,2502,Swiggy,1FNTFGNEY1,INR
L3984,2025-10-12,1018,Ola,GLQB9IW1VA,INR
L3985,2025-11-12,811,Netflix,BCR3KI9E9P,INR
L3986,2025-11-11,510,IRCTC,OHFP2C4MS5,INR
L3987,2025-11-25,2487,IndiGo,IWJA4EL5VW,INR
L3988,2025-11-15,807,Air India,4L46IIZWR7,INR
L3989,2025-10-11,802,IndiGo,O3BQ9QN45F,INR
L3990,2025-10-19,194,BigBasket,0TUTDBQK13,INR
L3991,2025-11-08,997,Google Play,AN22Q9AO2P,INR
L3992,2025-11-25,15014,Apple Store,TZ7Y63XAEU,INR
L3993,2025-10-28,25004,Netflix,QG0ZA6NM67,INR
L3994,2025-11-12,315,MakeMyTrip,7AH23PYLQM,INR
L3995,2025-10-25,25006,Google Play,8BW9TKFWPO,INR
L3996,2025-10-01,988,Netflix,WNX7OOBIWM,INR
L3997,2025-11-18,4992,Paytm Mall,GRJXNRC4SF,INR
L3998,2025-10-07,983,Uber,MOTDIJE2NH,INR
L3999,2025-11-29,2479,Google Play,C620JXYB1M,INR
L4000,2025-10-21,10009,BigBasket,IGG2PKMFYR,INR
L4001,2025-11-25,2499,Flipkart,XSK6E6VS6P,INR
L4002,2025-10-13,10008,Amazon India,663DXTMPDA,INR
L4003,2025-10-18,998,BigBasket,BX8CA83ORZ,INR
L4004,2025-11-19,217,DMart,AUF03Z6G3P,INR
L4005,2025-10-21,10003,Air India,TS4XM6WUEA,INR
L4006,2025-10-22,4979,Myntra,62KMNN1H3W,INR
L4007,2025-11-09,493,Reliance Mart,QFM3LNYAM0,INR
L4008,2025-10-10,24992,Reliance Mart,IMA88YQHL8,INR
L4009,2025-11-24,196,Netflix,CL26QLKJEV,INR
L4010,2025-11-17,1479,Swiggy,ZFRCYAMFAT,INR
L4011,2025-10-06,1016,Uber,LWITEDBDIO,INR
L4012,2025-11-05,5017,Netflix,5VJKLCB81L,INR
L4013,2025-10-13,1498,Apple Store,W4WIQ629GW,INR
L4014,2025-10-02,1011,Myntra,9C3QIWRLGV,INR
L4015,2025-11-11,303,BigBasket,HPWV43PK57,INR
L4016,2025-11-12,299,Uber,D1UI60YLCO,INR
L4017,2025-10-04,505,Google Play,1ZPADFQB91,INR
L4018,2025-10-21,994,BookMyShow,SECPNX18KW,INR
L4019,2025-10-14,5017,Myntra,IAR8D6GARI,INR
L4020,2025-11-18,15012,BigBasket,N5NF53P1U7,INR
L4021,2025-11-07,25009,IRCTC,BRDWKKXRLL,INR
L4022,2025-11-11,10004,Reliance Mart,NPK4M4P8M6,INR
L4023,2025-10-11,204,Amazon India,00P4REFQV1,INR
L4024,2025-11-07,1001,Ola,13QRUGPEFP,INR
L4025,2025-11-10,292,Zomato,OBJZH0FSO9,INR
L4026,2025-11-30,488,Paytm Mall,4AKM437SFT,INR
L4027,2025-10-07,4982,Uber,7AP4AAPUNR,INR
L4028,2025-11-01,489,IRCTC,56NMU774FE,INR
L4029,2025-10-15,499,Spotify,51DISL674T,INR
L4030,2025-10-20,15015,Amazon India,8MYOX9C8C6,INR
L4031,2025-11-26,1480,IndiGo,0CVN3W34QS,INR
L4032,2025-11-19,15012,Swiggy,CNLUQ6TRAC,INR
L4033,2025-10-16,301,Ola,IOHNVN1T6K,INR
L4034,2025-10-22,14985,Apple Store,2H21EQPGW3,INR
L4035,2025-11-08,10014,MakeMyTrip,LOVZSVOM2H,INR
L4036,2025-11-05,1510,Apple Store,23OFKH09N7,INR
L4037,2025-11-29,2518,BigBasket,XAL9M7FHKC,INR
L4038,2025-11-12,515,Apple Store,LB5PHZQ9QG,INR
L4039,2025-10-11,1004,Air India,II807VL59H,INR
L4040,2025-10-10,988,Paytm Mall,WFEQYGFJLF,INR
L4041,2025-11-02,781,Ola,C3ABN2HRJ5,INR
L4042,2025-10-27,14981,IRCTC,2AG6236SU9,INR
L4043,2025-11-11,9986,Amazon India,TZUCD9R57V,INR
L4044,2025-11-12,2517,IRCTC,WFXHUQX0Q1,INR
L4045,2025-10-15,511,BookMyShow,A0CRA8STVG,INR
L4046,2025-11-11,24992,Myntra,PAQNIZ9D80,INR
L4047,2025-10-13,1498,Air India,24H1YZCXKU,INR
L4048,2025-10-11,481,Amazon India,KXQKYGF81R,INR
L4049,2025-11-17,15006,MakeMyTrip,PCMF9PB55S,INR
L4050,2025-11-23,24996,Swiggy,HQH1E91HY2,INR
L4051,2025-10-11,25014,Apple Store,3O0F04GETK,INR
L4052,2025-11-09,304,Amazon India,84Z7MQXU8K,INR
L4053,2025-11-30,10004,Apple Store,O4EGR3X0NB,INR
L4054,2025-10-21,1484,Spotify,6MPK0R9MGF,INR
L4055,2025-10-15,4998,MakeMyTrip,54KPUJK52T,INR
L4056,2025-11-28,24988,IndiGo,A828HXQLK1,INR
L4057,2025-10-07,797,BigBasket,WZGB7HKPIE,INR
L4058,2025-11-25,1480,Reliance Mart,X2HKTOBD1H,INR
L4059,2025-10-10,1015,Air India,6CUB5776Z0,INR
L4060,2025-11-02,9988,Ola,9YMQ3PMOT0,INR
L4061,2025-10-20,188,Zomato,EI08CV4DGH,INR
L4062,2025-10-26,5000,DMart,HRN4I7LDGZ,INR
L4063,2025-11-22,482,Swiggy,8HI60V3ENJ,INR
L4064,2025-11-01,784,MakeMyTrip,S5TY8X2U4Z,INR
L4065,2025-10-21,806,Paytm Mall,E4ELGFP18I,INR
L4066,2025-11-26,10016,Spotify,ART36XYGBL,INR
L4067,2025-11-01,15003,Flipkart,48O3AT1SCF,INR
L4068,2025-11-12,25017,Paytm Mall,MWH9LN2BEP,INR
L4069,2025-10-25,2496,Ola,2G3DK83M4U,INR
L4070,2025-11-26,5010,BookMyShow,VK0PR364DT,INR
L4071,2025-10-30,24997,Paytm Mall,7D7493HF88,INR
L4072,2025-10-30,25007,Myntra,D6X6GXYLV9,INR
L4073,2025-11-26,188,Zomato,Y4X7BZRIBR,INR
L4074,2025-10-09,791,Ola,SBCQIGECG7,INR
L4075,2025-11-22,24980,IRCTC,QVR3AR32AI,INR
L4076,2025-11-23,804,IRCTC,8ZHG23CPP8,INR
L4077,2025-10-15,5019,Amazon India,8AL3DA8THM,INR
L4078,2025-10-22,4979,Ola,4OAB9IA8R4,INR
L4079,2025-10-17,2488,Myntra,IKVYVHO6L5,INR
L4080,2025-10-13,24993,Flipkart,S2WMRHN1TL,INR
L4081,2025-11-26,15000,Zomato,AV4QNY3O6K,INR
L4082,2025-10-21,1501,Flipkart,R5BDGXT41G,INR
L4083,2025-11-30,504,Apple Store,13RDZ0XAZR,INR
L4084,2025-11-29,812,DMart,4I8UO91K4Y,INR
L4085,2025-11-03,25009,Uber,0VCIR8OHDX,INR
L4086,2025-11-01,15013,Netflix,TU7DOTA0FP,INR
L4087,2025-11-03,794,BigBasket,5J8HEYMHV1,INR
L4088,2025-10-05,2518,Myntra,68VNOV6V2K,INR
L4089,2025-10-21,9982,Zomato,WLSLRYA5IE,INR
L4090,2025-11-27,25013,Swiggy,2N8LGOR43N,INR
L4091,2025-11-15,302,Apple Store,UHJWQO4BWU,INR
L4092,2025-11-13,1481,IRCTC,BTTCT4MJWY,INR
L4093,2025-10-06,213,DMart,3M5W6V547T,INR
L4094,2025-11-08,179,Air India,BFAOWNUV6D,INR
L4095,2025-10-27,5006,BigBasket,93NC3EDSHK,INR
L4096,2025-10-14,14983,Reliance Mart,W1MDWBKRBH,INR
L4097,2025-10-23,814,Netflix,VIK4W9TAW1,INR
L4098,2025-10-26,4979,Google Play,5F6XUEQJJX,INR
L4099,2025-11-14,485,Zomato,4VYH535SLN,INR
L4100,2025-11-29,24991,Air India,W89ULEC9LO,INR
L4101,2025-11-10,1015,Amazon India,O33162S0QP,INR
L4102,2025-11-12,24987,Ola,EV5B6VTP72,INR
L4103,2025-10-14,24992,Air India,ZY6ARKWN9V,INR
L4104,2025-10-28,788,Netflix,S0J4WJM1FX,INR
L4105,2025-10-22,1500,DMart,KL0DRL9XZG,INR
L4106,2025-11-03,9979,Apple Store,41I478OT3A,INR
L4107,2025-11-11,10011,DMart,7WPM9MNYQN,INR
L4108,2025-10-01,1513,Ola,I93GXDSMJP,INR
L4109,2025-10-30,15019,Reliance Mart,5UZ2WQZLE3,INR
L4110,2025-11-19,313,Netflix,0HO84RVFVT,INR
L4111,2025-11-14,10006,Paytm Mall,303D9YXPKM,INR
L4112,2025-11-08,14979,Swiggy,G9HKUMGSF6,INR
L4113,2025-11-13,24981,Myntra,OA1M5ULPDY,INR
L4114,2025-11-26,25003,BigBasket,WXXHFQLKVQ,INR
L4115,2025-10-24,496,Swiggy,VMCQLO3Y02,INR
L4116,2025-11-14,1008,Myntra,BTGKHMQ5CN,INR
L4117,2025-10-12,9999,Apple Store,G61D62D2AU,INR
L4118,2025-10-14,4989,BigBasket,7YRO7QJRQU,INR
L4119,2025-11-09,1518,Paytm Mall,VD72RKE01Q,INR
L4120,2025-11-06,190,Flipkart,VIOUSINHJ0,INR
L4121,2025-11-14,25006,IRCTC,9G63F2WXMS,INR
L4122,2025-10-05,2493,Uber,P1EHG2KBVL,INR
L4123,2025-10-02,15012,Swiggy,J2WC7OW3FL,INR
L4124,2025-11-04,5001,Myntra,ZBKRJ76HO3,INR
L4125,2025-10-16,987,DMart,FK4DYHVJH3,INR
L4126,2025-10-26,281,BookMyShow,ZOVDB5393K,INR
L4127,2025-11-09,311,DMart,A6CD5AODG6,INR
L4128,2025-11-16,5013,Ola,MVRTDDE9X2,INR
L4129,2025-10-26,283,Netflix,2JVQYDSKEF,INR
L4130,2025-11-30,506,Amazon India,63VFZ5QMIC,INR
L4131,2025-11-01,15014,Flipkart,6EYH96Z6LA,INR
L4132,2025-11-29,14980,Air India,SJ2NEPP5T2,INR
L4133,2025-10-28,999,Reliance Mart,5RH3146MQN,INR
